9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02,9.110000000000000000e+02
9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02,9.120000000000000000e+02
9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02,9.130000000000000000e+02
9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02,9.140000000000000000e+02
9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02
9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02
9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02
9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02,9.180000000000000000e+02
9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02,9.190000000000000000e+02
9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02
9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02,9.210000000000000000e+02
9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02,9.220000000000000000e+02
9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02
9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02,9.240000000000000000e+02
9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02,9.250000000000000000e+02
