Well,X,Y,NTG
205-918,205,918,0.3119
205-919,205,919,0.316975
205-920,205,920,0.3425
205-921,205,921,0.3425
205-922,205,922,0.376525
205-924,205,924,0.35947500000000004
205-925,205,925,0.35245000000000004
205-926,205,926,0.35245
205-928,205,928,0.316625
205-929,205,929,0.308475
205-930,205,930,0.308475
206-901,206,901,0.22835
206-902,206,902,0.22835
206-903,206,903,0.22835
206-904,206,904,0.22835
206-905,206,905,0.21200000000000002
206-906,206,906,0.21200000000000002
206-907,206,907,0.240925
206-908,206,908,0.254525
206-909,206,909,0.254525
206-910,206,910,0.30057500000000004
206-911,206,911,0.300575
206-913,206,913,0.30005
206-915,206,915,0.338025
206-916,206,916,0.3549
206-917,206,917,0.330475
206-918,206,918,0.330475
206-919,206,919,0.316975
206-920,206,920,0.316975
206-921,206,921,0.3425
206-922,206,922,0.338675
206-923,206,923,0.36700000000000005
206-924,206,924,0.34435000000000004
206-925,206,925,0.34435
206-926,206,926,0.347775
206-927,206,927,0.333725
206-928,206,928,0.29625
206-930,206,930,0.29335
207-901,207,901,0.25027499999999997
207-902,207,902,0.25027499999999997
207-903,207,903,0.22835
207-904,207,904,0.214775
207-905,207,905,0.21200000000000002
207-906,207,906,0.21200000000000002
207-908,207,908,0.254525
207-909,207,909,0.27165
207-911,207,911,0.300575
207-913,207,913,0.3228
207-914,207,914,0.3228
207-915,207,915,0.3549
207-916,207,916,0.3549
207-917,207,917,0.330475
207-918,207,918,0.324425
207-920,207,920,0.3328
207-921,207,921,0.332
207-922,207,922,0.316375
207-923,207,923,0.367
207-924,207,924,0.34435
207-925,207,925,0.33015
207-926,207,926,0.347775
207-928,207,928,0.29625
207-929,207,929,0.29625
208-901,208,901,0.259125
208-902,208,902,0.259125
208-903,208,903,0.24084999999999998
208-904,208,904,0.24084999999999998
208-905,208,905,0.24085
208-906,208,906,0.234275
208-907,208,907,0.234275
208-908,208,908,0.24447500000000003
208-909,208,909,0.27165
208-910,208,910,0.300575
208-911,208,911,0.300575
208-912,208,912,0.30475
208-913,208,913,0.3228
208-914,208,914,0.34147500000000003
208-916,208,916,0.383675
208-917,208,917,0.342
208-918,208,918,0.3532
208-920,208,920,0.34375
208-921,208,921,0.332
208-922,208,922,0.332975
208-923,208,923,0.346925
208-924,208,924,0.335225
208-926,208,926,0.3359
208-927,208,927,0.311425
208-928,208,928,0.28815
208-929,208,929,0.295375
208-930,208,930,0.295375
209-901,209,901,0.28765
209-902,209,902,0.24085
209-903,209,903,0.24085
209-904,209,904,0.24085
209-905,209,905,0.24085
209-906,209,906,0.269775
209-907,209,907,0.269775
209-908,209,908,0.2514
209-909,209,909,0.271475
209-910,209,910,0.271475
209-911,209,911,0.319075
209-912,209,912,0.343775
209-913,209,913,0.36182499999999995
209-914,209,914,0.388575
209-915,209,915,0.398
209-917,209,917,0.37235
209-918,209,918,0.34025000000000005
209-919,209,919,0.34025
209-920,209,920,0.33172500000000005
209-921,209,921,0.34375
209-922,209,922,0.334125
209-923,209,923,0.34585
209-924,209,924,0.335225
209-925,209,925,0.335225
209-926,209,926,0.330025
209-927,209,927,0.335025
209-928,209,928,0.31985
209-929,209,929,0.31984999999999997
209-930,209,930,0.295375
210-901,210,901,0.31655
210-902,210,902,0.282775
210-903,210,903,0.282775
210-904,210,904,0.282775
210-905,210,905,0.282775
210-906,210,906,0.282775
210-907,210,907,0.269775
210-908,210,908,0.269775
210-909,210,909,0.2514
210-910,210,910,0.343775
210-911,210,911,0.343775
210-912,210,912,0.343775
210-913,210,913,0.405825
210-915,210,915,0.399775
210-917,210,917,0.3706
210-918,210,918,0.37060000000000004
210-919,210,919,0.331725
210-920,210,920,0.348325
210-921,210,921,0.34832500000000005
210-922,210,922,0.362275
210-924,210,924,0.35267499999999996
210-925,210,925,0.35267499999999996
210-926,210,926,0.344275
210-927,210,927,0.335025
210-928,210,928,0.335025
210-929,210,929,0.31985
210-930,210,930,0.312825
211-901,211,901,0.31655
211-902,211,902,0.31655
211-903,211,903,0.31655
211-904,211,904,0.282775
211-905,211,905,0.282775
211-906,211,906,0.282775
211-907,211,907,0.282775
211-908,211,908,0.269775
211-909,211,909,0.26305
211-910,211,910,0.355425
211-911,211,911,0.343775
211-912,211,912,0.359225
211-913,211,913,0.405825
211-915,211,915,0.399775
211-916,211,916,0.399775
211-917,211,917,0.40227500000000005
211-918,211,918,0.38832500000000003
211-920,211,920,0.348325
211-921,211,921,0.362275
211-922,211,922,0.362275
211-923,211,923,0.34585
211-925,211,925,0.352675
211-926,211,926,0.3599
211-929,211,929,0.333575
211-930,211,930,0.31872500000000004
212-901,212,901,0.31655
212-902,212,902,0.31655
212-903,212,903,0.31655
212-906,212,906,0.295825
212-907,212,907,0.295825
212-908,212,908,0.279725
212-909,212,909,0.279725
212-910,212,910,0.37087499999999995
212-911,212,911,0.37087499999999995
212-912,212,912,0.370875
212-913,212,913,0.403225
212-914,212,914,0.403225
212-915,212,915,0.399775
212-916,212,916,0.39365000000000006
212-917,212,917,0.38015000000000004
212-918,212,918,0.37979999999999997
212-919,212,919,0.331825
212-920,212,920,0.331825
212-922,212,922,0.32725
212-923,212,923,0.32725
212-924,212,924,0.356275
212-925,212,925,0.3599
212-926,212,926,0.350975
212-927,212,927,0.350975
212-928,212,928,0.3406
212-929,212,929,0.3406
212-930,212,930,0.3406
213-901,213,901,0.31655
213-902,213,902,0.31655
213-903,213,903,0.31655
213-904,213,904,0.31655
213-905,213,905,0.31655
213-906,213,906,0.295825
213-907,213,907,0.295825
213-908,213,908,0.2891
213-909,213,909,0.29155
213-910,213,910,0.336325
213-911,213,911,0.37087500000000007
213-912,213,912,0.37087499999999995
213-913,213,913,0.37087499999999995
213-914,213,914,0.3778
213-915,213,915,0.3778
213-916,213,916,0.383675
213-917,213,917,0.36445
213-918,213,918,0.354375
213-919,213,919,0.331825
213-920,213,920,0.331825
213-921,213,921,0.331825
213-922,213,922,0.32725
213-923,213,923,0.32725
213-924,213,924,0.32725
213-925,213,925,0.331625
213-926,213,926,0.350975
213-927,213,927,0.336625
213-928,213,928,0.3406
213-929,213,929,0.3406
213-930,213,930,0.3406
214-901,214,901,0.31655
214-902,214,902,0.31655
214-903,214,903,0.31655
214-905,214,905,0.31655
214-906,214,906,0.295825
214-907,214,907,0.2891
214-908,214,908,0.2891
214-909,214,909,0.29155000000000003
214-910,214,910,0.336325
214-911,214,911,0.336325
214-912,214,912,0.36090000000000005
214-913,214,913,0.3609
214-914,214,914,0.37755
214-915,214,915,0.3636
214-916,214,916,0.3636
214-917,214,917,0.36939999999999995
214-919,214,919,0.336775
214-920,214,920,0.336775
214-921,214,921,0.336775
214-922,214,922,0.32415
214-923,214,923,0.305
214-924,214,924,0.2995
214-925,214,925,0.30915
214-926,214,926,0.31735
214-927,214,927,0.32125
214-928,214,928,0.31805
214-929,214,929,0.31805
214-930,214,930,0.31805
215-901,215,901,0.372475
215-902,215,902,0.372475
215-903,215,903,0.31655
215-904,215,904,0.31655
215-905,215,905,0.3494
215-906,215,906,0.325025
215-907,215,907,0.2891
215-908,215,908,0.31720000000000004
215-909,215,909,0.29812500000000003
215-911,215,911,0.29812500000000003
215-912,215,912,0.320325
215-914,215,914,0.37754999999999994
215-915,215,915,0.3636
215-917,215,917,0.3694
215-918,215,918,0.3694
215-919,215,919,0.34685
215-920,215,920,0.32655
215-922,215,922,0.32415
215-923,215,923,0.32415
215-924,215,924,0.275
215-925,215,925,0.3003
215-926,215,926,0.298775
215-927,215,927,0.298775
215-929,215,929,0.30135
216-901,216,901,0.398525
216-903,216,903,0.400375
216-904,216,904,0.400375
216-905,216,905,0.34995
216-906,216,906,0.353125
216-907,216,907,0.337025
216-909,216,909,0.285825
216-910,216,910,0.29812500000000003
216-911,216,911,0.29812500000000003
216-912,216,912,0.30765
216-913,216,913,0.332225
216-914,216,914,0.34887499999999994
216-915,216,915,0.34887500000000005
216-916,216,916,0.36360000000000003
216-918,216,918,0.3694
216-919,216,919,0.34685
216-921,216,921,0.32655
216-922,216,922,0.29662499999999997
216-923,216,923,0.3085
216-924,216,924,0.269675
216-925,216,925,0.3003
216-926,216,926,0.29745
216-928,216,928,0.298775
216-929,216,929,0.30135
216-930,216,930,0.32539999999999997
217-901,217,901,0.41352500000000003
217-902,217,902,0.41835
217-903,217,903,0.41835
217-904,217,904,0.41835
217-905,217,905,0.40355
217-906,217,906,0.353125
217-907,217,907,0.32175000000000004
217-908,217,908,0.285825
217-909,217,909,0.285825
217-910,217,910,0.29812500000000003
217-911,217,911,0.310025
217-912,217,912,0.310025
217-913,217,913,0.332225
217-914,217,914,0.348875
217-915,217,915,0.348875
217-916,217,916,0.348875
217-917,217,917,0.3694
217-918,217,918,0.3694
217-919,217,919,0.334225
217-920,217,920,0.334225
217-921,217,921,0.29662499999999997
217-923,217,923,0.2632
217-924,217,924,0.269675
217-925,217,925,0.269675
217-927,217,927,0.29745
217-928,217,928,0.29745
217-929,217,929,0.3254
217-930,217,930,0.336125
218-901,218,901,0.41352500000000003
218-902,218,902,0.41835
218-903,218,903,0.41835
218-904,218,904,0.41834999999999994
218-906,218,906,0.3698
218-907,218,907,0.32175000000000004
218-908,218,908,0.32175
218-909,218,909,0.285825
218-910,218,910,0.285825
218-911,218,911,0.310025
218-912,218,912,0.310025
218-913,218,913,0.310025
218-914,218,914,0.348875
218-915,218,915,0.348875
218-916,218,916,0.34862499999999996
218-917,218,917,0.371225
218-918,218,918,0.3694
218-919,218,919,0.334225
218-920,218,920,0.334225
218-921,218,921,0.30155
218-922,218,922,0.29622499999999996
218-923,218,923,0.2628
218-924,218,924,0.2628
218-925,218,925,0.25730000000000003
218-926,218,926,0.266825
218-927,218,927,0.302675
218-928,218,928,0.30267499999999997
219-901,219,901,0.43232499999999996
219-904,219,904,0.4371499999999999
219-905,219,905,0.4215249999999999
219-906,219,906,0.37217500000000003
219-908,219,908,0.32175
219-910,219,910,0.28007499999999996
219-911,219,911,0.297725
219-912,219,912,0.328325
219-914,219,914,0.35440000000000005
219-915,219,915,0.35250000000000004
219-916,219,916,0.3525
219-917,219,917,0.35250000000000004
219-918,219,918,0.3826
219-919,219,919,0.36064999999999997
219-920,219,920,0.29622499999999996
219-921,219,921,0.296225
219-922,219,922,0.29622499999999996
219-923,219,923,0.2628
219-925,219,925,0.2573
219-926,219,926,0.266825
219-927,219,927,0.266825
219-928,219,928,0.332225
219-929,219,929,0.33215
220-901,220,901,0.43232499999999996
220-902,220,902,0.432325
220-903,220,903,0.432325
220-904,220,904,0.43715
220-905,220,905,0.40667499999999995
220-906,220,906,0.37217500000000003
220-907,220,907,0.35862499999999997
220-908,220,908,0.32175
220-909,220,909,0.28007499999999996
220-910,220,910,0.28007499999999996
220-911,220,911,0.316025
220-912,220,912,0.32602499999999995
220-913,220,913,0.32057500000000005
220-914,220,914,0.35209999999999997
220-915,220,915,0.35209999999999997
220-916,220,916,0.3525
220-917,220,917,0.35250000000000004
220-918,220,918,0.3826
220-919,220,919,0.327975
220-920,220,920,0.327975
220-921,220,921,0.296225
220-922,220,922,0.29622499999999996
220-924,220,924,0.2628
220-925,220,925,0.2628
220-926,220,926,0.25995
220-927,220,927,0.296375
220-928,220,928,0.332225
220-929,220,929,0.33305
220-930,220,930,0.33305
221-903,221,903,0.43232499999999996
221-904,221,904,0.42045
221-905,221,905,0.406675
221-906,221,906,0.374825
221-907,221,907,0.323625
221-908,221,908,0.323625
221-909,221,909,0.31305
221-910,221,910,0.29864999999999997
221-911,221,911,0.316025
221-912,221,912,0.326025
221-913,221,913,0.35209999999999997
221-914,221,914,0.35209999999999997
221-915,221,915,0.35209999999999997
221-916,221,916,0.35209999999999997
221-917,221,917,0.35675
221-918,221,918,0.35675
221-919,221,919,0.3071
221-920,221,920,0.26785000000000003
221-921,221,921,0.26785000000000003
221-922,221,922,0.2636
221-923,221,923,0.2636
221-924,221,924,0.2628
221-925,221,925,0.2628
221-926,221,926,0.25995
221-927,221,927,0.2972
221-928,221,928,0.33304999999999996
221-929,221,929,0.33304999999999996
221-930,221,930,0.33305
222-901,222,901,0.43232499999999996
222-902,222,902,0.43232499999999996
222-903,222,903,0.417475
222-904,222,904,0.41747500000000004
222-905,222,905,0.3873
222-906,222,906,0.34754999999999997
222-907,222,907,0.34754999999999997
222-908,222,908,0.34754999999999997
222-909,222,909,0.31305000000000005
222-910,222,910,0.29812500000000003
222-911,222,911,0.31842499999999996
222-912,222,912,0.326025
222-913,222,913,0.35209999999999997
222-914,222,914,0.35209999999999997
222-916,222,916,0.35675
222-918,222,918,0.35675
222-919,222,919,0.31484999999999996
222-920,222,920,0.280525
222-921,222,921,0.280525
222-922,222,922,0.24877500000000002
222-923,222,923,0.248775
222-924,222,924,0.248775
222-925,222,925,0.275775
222-926,222,926,0.275775
222-927,222,927,0.309425
222-928,222,928,0.325475
222-929,222,929,0.31405
222-930,222,930,0.33545
223-901,223,901,0.39747499999999997
223-902,223,902,0.39747499999999997
223-903,223,903,0.41747500000000004
223-904,223,904,0.38562500000000005
223-906,223,906,0.34755
223-907,223,907,0.332625
223-908,223,908,0.332625
223-909,223,909,0.332625
223-910,223,910,0.304725
223-911,223,911,0.32965
223-912,223,912,0.332625
223-913,223,913,0.34019999999999995
223-914,223,914,0.35675
223-915,223,915,0.35675
223-916,223,916,0.35675
223-917,223,917,0.35675
223-918,223,918,0.35674999999999996
223-919,223,919,0.29545
223-920,223,920,0.280525
223-921,223,921,0.280525
223-922,223,922,0.248775
223-923,223,923,0.248775
223-924,223,924,0.274075
223-925,223,925,0.28845
223-926,223,926,0.309425
223-927,223,927,0.309425
223-928,223,928,0.3342
223-929,223,929,0.3342
224-901,224,901,0.406825
224-902,224,902,0.397475
224-903,224,903,0.397475
224-904,224,904,0.36729999999999996
224-905,224,905,0.354075
224-906,224,906,0.332625
224-908,224,908,0.332625
224-909,224,909,0.304725
224-910,224,910,0.304725
224-911,224,911,0.304725
224-912,224,912,0.36222499999999996
224-913,224,913,0.36979999999999996
224-914,224,914,0.35675
224-916,224,916,0.35675
224-917,224,917,0.35674999999999996
224-918,224,918,0.31997499999999995
224-919,224,919,0.29545
224-920,224,920,0.29545
224-921,224,921,0.280525
224-922,224,922,0.274075
224-923,224,923,0.274075
224-924,224,924,0.286
224-925,224,925,0.3094
224-926,224,926,0.3468
224-927,224,927,0.3468
224-928,224,928,0.3342
224-929,224,929,0.3342
224-930,224,930,0.3342
225-901,225,901,0.406825
225-902,225,902,0.39495
225-903,225,903,0.374
225-904,225,904,0.354075
225-905,225,905,0.354075
225-906,225,906,0.332625
225-907,225,907,0.332625
225-909,225,909,0.304725
225-910,225,910,0.304725
225-911,225,911,0.32765
225-912,225,912,0.33525
225-913,225,913,0.36979999999999996
225-914,225,914,0.36979999999999996
225-915,225,915,0.35675
225-917,225,917,0.35675
225-918,225,918,0.319975
225-919,225,919,0.29545
225-920,225,920,0.29205000000000003
225-923,225,923,0.306325
225-924,225,924,0.286
225-925,225,925,0.3094
225-926,225,926,0.3468
225-927,225,927,0.3468
225-929,225,929,0.3342
225-930,225,930,0.3342
226-901,226,901,0.404175
226-902,226,902,0.39495
226-903,226,903,0.374
226-904,226,904,0.374
226-905,226,905,0.354075
226-906,226,906,0.316525
226-907,226,907,0.304725
226-908,226,908,0.306925
226-910,226,910,0.306925
226-911,226,911,0.32765
226-912,226,912,0.33525
226-913,226,913,0.342825
226-914,226,914,0.36979999999999996
226-915,226,915,0.36979999999999996
226-916,226,916,0.35675
226-917,226,917,0.319975
226-918,226,918,0.316575
226-919,226,919,0.29205
226-920,226,920,0.291875
226-921,226,921,0.291875
226-922,226,922,0.29750000000000004
226-923,226,923,0.306325
226-924,226,924,0.30632499999999996
226-925,226,925,0.33390000000000003
226-927,226,927,0.3468
226-930,226,930,0.3342
227-901,227,901,0.404175
227-903,227,903,0.374
227-904,227,904,0.3762
227-905,227,905,0.337975
227-906,227,906,0.316525
227-907,227,907,0.306925
227-908,227,908,0.306925
227-910,227,910,0.322125
227-911,227,911,0.322125
227-912,227,912,0.322125
227-913,227,913,0.342825
227-914,227,914,0.342825
227-915,227,915,0.36979999999999996
227-916,227,916,0.3589
227-917,227,917,0.316575
227-918,227,918,0.316575
227-919,227,919,0.291875
227-920,227,920,0.291875
227-921,227,921,0.291875
227-922,227,922,0.291875
227-923,227,923,0.306325
227-924,227,924,0.340775
227-925,227,925,0.35397500000000004
227-926,227,926,0.35397500000000004
227-927,227,927,0.33365
227-928,227,928,0.3468
227-929,227,929,0.3468
227-930,227,930,0.3342
228-902,228,902,0.3762
228-903,228,903,0.3762
228-904,228,904,0.3429
228-905,228,905,0.3429
228-906,228,906,0.2842
228-907,228,907,0.2842
228-909,228,909,0.2842
228-910,228,910,0.322125
228-911,228,911,0.322125
228-913,228,913,0.3176
228-914,228,914,0.34252499999999997
228-915,228,915,0.36285
228-916,228,916,0.36285
228-917,228,917,0.339175
228-918,228,918,0.32655
228-919,228,919,0.309175
228-920,228,920,0.309175
228-921,228,921,0.309175
228-922,228,922,0.291875
228-923,228,923,0.35082500000000005
228-924,228,924,0.34077500000000005
228-925,228,925,0.35397500000000004
228-926,228,926,0.35397500000000004
228-927,228,927,0.35397500000000004
228-928,228,928,0.366875
228-929,228,929,0.34435
228-930,228,930,0.345775
229-901,229,901,0.402275
229-902,229,902,0.402275
229-903,229,903,0.3429
229-904,229,904,0.3429
229-905,229,905,0.3429
229-906,229,906,0.2842
229-907,229,907,0.2842
229-908,229,908,0.2842
229-909,229,909,0.2842
229-910,229,910,0.316725
229-911,229,911,0.304625
229-912,229,912,0.30355
229-913,229,913,0.30355
229-914,229,914,0.337625
229-915,229,915,0.337625
229-916,229,916,0.354
229-917,229,917,0.339175
229-918,229,918,0.339
229-919,229,919,0.339
229-921,229,921,0.309175
229-922,229,922,0.343875
229-923,229,923,0.35082500000000005
229-924,229,924,0.347775
229-927,229,927,0.35095000000000004
229-928,229,928,0.343925
229-929,229,929,0.316425
229-930,229,930,0.329575
230-901,230,901,0.402275
230-902,230,902,0.402275
230-903,230,903,0.402275
230-904,230,904,0.3429
230-905,230,905,0.3429
230-906,230,906,0.277725
230-907,230,907,0.277725
230-909,230,909,0.277425
230-910,230,910,0.277425
230-911,230,911,0.29814999999999997
230-912,230,912,0.29815
230-913,230,913,0.323575
230-914,230,914,0.323575
230-915,230,915,0.33245
230-916,230,916,0.364125
230-917,230,917,0.33899999999999997
230-918,230,918,0.33899999999999997
230-919,230,919,0.339
230-920,230,920,0.33899999999999997
230-922,230,922,0.343875
230-923,230,923,0.35082500000000005
230-924,230,924,0.350825
230-925,230,925,0.347775
230-926,230,926,0.33532500000000004
230-927,230,927,0.33532500000000004
230-928,230,928,0.316425
230-929,230,929,0.316425
230-930,230,930,0.329575
231-901,231,901,0.447125
231-902,231,902,0.402275
231-903,231,903,0.402275
231-904,231,904,0.402275
231-905,231,905,0.37682499999999997
231-906,231,906,0.3489
231-907,231,907,0.277425
231-908,231,908,0.277425
231-909,231,909,0.277425
231-910,231,910,0.277425
231-911,231,911,0.29814999999999997
231-912,231,912,0.29814999999999997
231-913,231,913,0.323575
231-914,231,914,0.323575
231-915,231,915,0.33244999999999997
231-916,231,916,0.334
231-917,231,917,0.33899999999999997
231-918,231,918,0.33899999999999997
231-919,231,919,0.33899999999999997
231-921,231,921,0.3082
231-922,231,922,0.3082
231-923,231,923,0.35245000000000004
231-924,231,924,0.35245
231-925,231,925,0.33532500000000004
231-926,231,926,0.33532500000000004
231-927,231,927,0.335325
231-928,231,928,0.316425
232-901,232,901,0.447125
232-902,232,902,0.447125
232-903,232,903,0.447125
232-904,232,904,0.420275
232-905,232,905,0.3489
232-906,232,906,0.3489
232-907,232,907,0.277425
232-908,232,908,0.277425
232-909,232,909,0.277425
232-912,232,912,0.30594999999999994
232-913,232,913,0.29345
232-914,232,914,0.29345
232-915,232,915,0.29345
232-916,232,916,0.317625
232-918,232,918,0.320825
232-919,232,919,0.31215
232-920,232,920,0.30820000000000003
232-921,232,921,0.30820000000000003
232-922,232,922,0.30820000000000003
232-923,232,923,0.290075
232-924,232,924,0.314525
232-925,232,925,0.32270000000000004
232-926,232,926,0.335325
232-927,232,927,0.316425
232-928,232,928,0.316425
232-930,232,930,0.316425
233-901,233,901,0.453275
233-902,233,902,0.447125
233-903,233,903,0.420275
233-904,233,904,0.420275
233-905,233,905,0.37655
233-906,233,906,0.37655
233-907,233,907,0.3368
233-908,233,908,0.277425
233-909,233,909,0.277425
233-910,233,910,0.277425
233-911,233,911,0.26802499999999996
233-912,233,912,0.260075
233-913,233,913,0.260075
233-914,233,914,0.28657499999999997
233-915,233,915,0.28657499999999997
233-916,233,916,0.304575
233-917,233,917,0.30715
233-918,233,918,0.30715000000000003
233-919,233,919,0.31215000000000004
233-920,233,920,0.31215000000000004
233-921,233,921,0.290075
233-922,233,922,0.29007499999999997
233-923,233,923,0.29007499999999997
233-924,233,924,0.2917
233-925,233,925,0.32270000000000004
233-926,233,926,0.308375
233-927,233,927,0.289725
233-928,233,928,0.289725
233-929,233,929,0.316425
233-930,233,930,0.316425
234-901,234,901,0.453275
234-902,234,902,0.453275
234-903,234,903,0.43492499999999995
234-904,234,904,0.401925
234-905,234,905,0.401925
234-906,234,906,0.401925
234-907,234,907,0.356
234-908,234,908,0.284525
234-909,234,909,0.284525
234-910,234,910,0.284525
234-911,234,911,0.260075
234-912,234,912,0.260075
234-913,234,913,0.260075
234-914,234,914,0.286575
234-915,234,915,0.28657499999999997
234-916,234,916,0.27695
234-917,234,917,0.27952499999999997
234-918,234,918,0.279525
234-919,234,919,0.274
234-920,234,920,0.271675
234-922,234,922,0.27954999999999997
234-923,234,923,0.2587
234-924,234,924,0.2587
234-925,234,925,0.2587
234-926,234,926,0.28555
234-927,234,927,0.28554999999999997
234-928,234,928,0.289725
234-929,234,929,0.289725
234-930,234,930,0.289725
235-901,235,901,0.43492499999999995
235-902,235,902,0.43492499999999995
235-904,235,904,0.434925
235-905,235,905,0.434925
235-906,235,906,0.40085
235-907,235,907,0.40085
235-908,235,908,0.329375
235-909,235,909,0.2739
235-910,235,910,0.2739
235-911,235,911,0.26007499999999995
235-912,235,912,0.260075
235-913,235,913,0.260075
235-914,235,914,0.286575
235-916,235,916,0.27695000000000003
235-917,235,917,0.27695
235-918,235,918,0.28717499999999996
235-919,235,919,0.24232499999999998
235-920,235,920,0.24232499999999998
235-921,235,921,0.24232499999999998
235-922,235,922,0.263675
235-923,235,923,0.2587
235-925,235,925,0.2587
235-926,235,926,0.26687500000000003
235-927,235,927,0.26687500000000003
235-928,235,928,0.28554999999999997
235-929,235,929,0.289725
235-930,235,930,0.3071
236-901,236,901,0.47157499999999997
236-902,236,902,0.43492499999999995
236-903,236,903,0.43492499999999995
236-904,236,904,0.434925
236-905,236,905,0.434925
236-906,236,906,0.3913
236-907,236,907,0.3913
236-908,236,908,0.31365
236-909,236,909,0.2739
236-910,236,910,0.2739
236-911,236,911,0.24165
236-912,236,912,0.250525
236-913,236,913,0.2807
236-914,236,914,0.2807
236-915,236,915,0.2868
236-916,236,916,0.27695000000000003
236-917,236,917,0.2538
236-918,236,918,0.2555
236-919,236,919,0.24232499999999998
236-920,236,920,0.24232499999999998
236-921,236,921,0.24232499999999998
236-922,236,922,0.2502
236-923,236,923,0.257825
236-924,236,924,0.2587
236-925,236,925,0.27275
236-926,236,926,0.27275
236-927,236,927,0.2848
236-928,236,928,0.29030000000000006
236-929,236,929,0.304375
236-930,236,930,0.30710000000000004
237-901,237,901,0.47157499999999997
237-902,237,902,0.47157499999999997
237-903,237,903,0.43492499999999995
237-905,237,905,0.434925
237-906,237,906,0.42119999999999996
237-907,237,907,0.33399999999999996
237-908,237,908,0.33399999999999996
237-909,237,909,0.279375
237-910,237,910,0.25215
237-911,237,911,0.29719999999999996
237-912,237,912,0.28069999999999995
237-913,237,913,0.2807
237-915,237,915,0.2868
237-916,237,916,0.2538
237-917,237,917,0.25379999999999997
237-918,237,918,0.25549999999999995
237-921,237,921,0.23837499999999998
237-922,237,922,0.250125
237-923,237,923,0.25782499999999997
237-925,237,925,0.27275
237-926,237,926,0.27275
237-927,237,927,0.29012499999999997
237-928,237,928,0.290125
237-929,237,929,0.295625
237-930,237,930,0.295625
238-901,238,901,0.47157499999999997
238-902,238,902,0.47157499999999997
238-903,238,903,0.47157499999999997
