Well,X,Y,NTG
207-903,207,903,0.34071043357216313
207-904,207,904,0.33997689546430787
207-905,207,905,0.3392433573564524
207-906,207,906,0.3385098192485969
207-908,207,908,0.33704274303288595
207-909,207,909,0.33630920492503047
207-911,207,911,0.3348421287093195
207-913,207,913,0.33337505249360855
207-914,207,914,0.33264151438575307
207-915,207,915,0.3319079762778976
207-916,207,916,0.3311744381700421
207-917,207,917,0.3304409000621866
207-918,207,918,0.32970736195433115
207-920,207,920,0.3282402857386202
207-921,207,921,0.3275067476307647
207-922,207,922,0.3267732095229092
207-923,207,923,0.32603967141505374
207-924,207,924,0.32530613330719826
207-925,207,925,0.3245725951993428
207-926,207,926,0.3238390570914873
207-928,207,928,0.32237198087577634
207-929,207,929,0.32163844276792086
208-901,208,901,0.3418692526728485
208-902,208,902,0.34113571456499303
208-903,208,903,0.34040217645713755
208-904,208,904,0.3396686383492822
208-905,208,905,0.3389351002414267
208-906,208,906,0.3382015621335712
208-907,208,907,0.33746802402571574
208-908,208,908,0.33673448591786026
208-909,208,909,0.3360009478100048
208-910,208,910,0.3352674097021493
208-911,208,911,0.3345338715942938
208-912,208,912,0.33380033348643834
208-913,208,913,0.33306679537858286
208-914,208,914,0.3323332572707274
208-916,208,916,0.3308661810550164
208-917,208,917,0.33013264294716094
208-918,208,918,0.32939910483930557
208-920,208,920,0.3279320286235946
208-921,208,921,0.3271984905157391
208-922,208,922,0.32646495240788365
208-923,208,923,0.32573141430002817
208-924,208,924,0.3249978761921727
208-926,208,926,0.3235307999764617
208-927,208,927,0.32279726186860624
208-928,208,928,0.32206372376075076
208-929,208,929,0.3213301856528953
208-930,208,930,0.3205966475450398
209-901,209,901,0.3415609955578228
209-902,209,902,0.34082745744996734
209-903,209,903,0.34009391934211186
209-904,209,904,0.3393603812342565
209-905,209,905,0.338626843126401
209-906,209,906,0.33789330501854553
209-907,209,907,0.33715976691069005
209-908,209,908,0.33642622880283457
209-909,209,909,0.3356926906949791
209-910,209,910,0.3349591525871236
209-911,209,911,0.33422561447926813
209-912,209,912,0.33349207637141265
209-913,209,913,0.33275853826355717
209-914,209,914,0.3320250001557017
209-915,209,915,0.3312914620478462
209-917,209,917,0.32982438583213525
209-918,209,918,0.3290908477242799
209-919,209,919,0.3283573096164244
209-920,209,920,0.3276237715085689
209-921,209,921,0.32689023340071344
209-922,209,922,0.32615669529285796
209-923,209,923,0.3254231571850025
209-924,209,924,0.324689619077147
209-925,209,925,0.3239560809692915
209-926,209,926,0.32322254286143604
209-927,209,927,0.32248900475358055
209-928,209,928,0.3217554666457251
209-929,209,929,0.3210219285378696
209-930,209,930,0.3202883904300141
210-901,210,901,0.34125273844279713
210-902,210,902,0.34051920033494165
210-903,210,903,0.33978566222708617
210-904,210,904,0.3390521241192308
210-905,210,905,0.3383185860113753
210-906,210,906,0.33758504790351984
210-907,210,907,0.33685150979566436
210-908,210,908,0.3361179716878089
210-909,210,909,0.3353844335799534
210-910,210,910,0.3346508954720979
210-911,210,911,0.33391735736424244
210-912,210,912,0.33318381925638696
210-913,210,913,0.3324502811485315
210-915,210,915,0.3309832049328205
210-917,210,917,0.32951612871710956
210-918,210,918,0.3287825906092542
210-919,210,919,0.3280490525013987
210-920,210,920,0.3273155143935432
210-921,210,921,0.32658197628568775
210-922,210,922,0.32584843817783227
210-924,210,924,0.3243813619621213
210-925,210,925,0.3236478238542658
210-926,210,926,0.32291428574641035
210-927,210,927,0.32218074763855487
210-928,210,928,0.3214472095306994
210-929,210,929,0.3207136714228439
210-930,210,930,0.3199801333149884
211-901,211,901,0.34094448132777144
211-902,211,902,0.34021094321991596
211-903,211,903,0.3394774051120605
211-904,211,904,0.3387438670042051
211-905,211,905,0.33801032889634963
211-906,211,906,0.33727679078849415
211-907,211,907,0.33654325268063867
211-908,211,908,0.3358097145727832
211-909,211,909,0.3350761764649277
211-910,211,910,0.33434263835707223
211-911,211,911,0.33360910024921675
211-912,211,912,0.33287556214136127
211-913,211,913,0.3321420240335058
211-915,211,915,0.33067494781779483
211-916,211,916,0.32994140970993935
211-917,211,917,0.32920787160208387
211-918,211,918,0.3284743334942285
211-920,211,920,0.32700725727851754
211-921,211,921,0.32627371917066206
211-922,211,922,0.3255401810628066
211-923,211,923,0.3248066429549511
211-925,211,925,0.32333956673924014
211-926,211,926,0.32260602863138466
211-929,211,929,0.3204054143078182
211-930,211,930,0.31967187619996273
212-901,212,901,0.34063622421274575
212-902,212,902,0.3399026861048903
212-903,212,903,0.3391691479970348
212-906,212,906,0.33696853367346846
212-907,212,907,0.336234995565613
212-908,212,908,0.3355014574577575
212-909,212,909,0.334767919349902
212-910,212,910,0.33403438124204654
212-911,212,911,0.33330084313419106
212-912,212,912,0.3325673050263356
212-913,212,913,0.3318337669184801
212-914,212,914,0.3311002288106246
212-915,212,915,0.33036669070276914
212-916,212,916,0.32963315259491366
212-917,212,917,0.3288996144870582
212-918,212,918,0.3281660763792028
212-919,212,919,0.32743253827134733
212-920,212,920,0.32669900016349185
212-922,212,922,0.3252319239477809
212-923,212,923,0.3244983858399254
212-924,212,924,0.3237648477320699
212-925,212,925,0.32303130962421445
212-926,212,926,0.32229777151635897
212-927,212,927,0.3215642334085035
212-928,212,928,0.320830695300648
212-929,212,929,0.3200971571927925
212-930,212,930,0.31936361908493704
213-901,213,901,0.34032796709772006
213-902,213,902,0.3395944289898646
213-903,213,903,0.3388608908820091
213-904,213,904,0.33812735277415373
213-905,213,905,0.33739381466629825
213-906,213,906,0.3366602765584428
213-907,213,907,0.3359267384505873
213-908,213,908,0.3351932003427318
213-909,213,909,0.33445966223487633
213-910,213,910,0.33372612412702085
213-911,213,911,0.33299258601916537
213-912,213,912,0.3322590479113099
213-913,213,913,0.3315255098034544
213-914,213,914,0.33079197169559893
213-915,213,915,0.33005843358774345
213-916,213,916,0.32932489547988797
213-917,213,917,0.3285913573720325
213-918,213,918,0.3278578192641771
213-919,213,919,0.32712428115632164
213-920,213,920,0.32639074304846616
213-921,213,921,0.3256572049406107
213-922,213,922,0.3249236668327552
213-923,213,923,0.3241901287248997
213-924,213,924,0.32345659061704424
213-925,213,925,0.32272305250918876
213-926,213,926,0.3219895144013333
213-927,213,927,0.3212559762934778
213-928,213,928,0.3205224381856223
213-929,213,929,0.31978890007776684
213-930,213,930,0.31905536196991136
214-901,214,901,0.3400197099826944
214-902,214,902,0.3392861718748389
214-903,214,903,0.3385526337669834
214-905,214,905,0.33708555755127256
214-906,214,906,0.3363520194434171
214-907,214,907,0.3356184813355616
214-908,214,908,0.3348849432277061
214-909,214,909,0.33415140511985064
214-910,214,910,0.33341786701199516
214-911,214,911,0.3326843289041397
214-912,214,912,0.3319507907962842
214-913,214,913,0.3312172526884287
214-914,214,914,0.33048371458057324
214-915,214,915,0.32975017647271776
214-916,214,916,0.3290166383648623
214-917,214,917,0.3282831002570068
214-919,214,919,0.32681602404129595
214-920,214,920,0.32608248593344047
214-921,214,921,0.325348947825585
214-922,214,922,0.3246154097177295
214-923,214,923,0.32388187160987403
214-924,214,924,0.32314833350201855
214-925,214,925,0.32241479539416307
214-926,214,926,0.3216812572863076
214-927,214,927,0.3209477191784521
214-928,214,928,0.3202141810705966
214-929,214,929,0.31948064296274115
214-930,214,930,0.31874710485488567
215-901,215,901,0.3397114528676687
215-902,215,902,0.3389779147598132
215-903,215,903,0.3382443766519577
215-904,215,904,0.33751083854410235
215-905,215,905,0.3367773004362469
215-906,215,906,0.3360437623283914
215-907,215,907,0.3353102242205359
215-908,215,908,0.33457668611268043
215-909,215,909,0.33384314800482495
215-911,215,911,0.332376071789114
215-912,215,912,0.3316425336812585
215-914,215,914,0.33017545746554755
215-915,215,915,0.32944191935769207
215-917,215,917,0.3279748431419811
215-918,215,918,0.32724130503412574
215-919,215,919,0.32650776692627026
215-920,215,920,0.3257742288184148
215-922,215,922,0.3243071526027038
215-923,215,923,0.32357361449484834
215-924,215,924,0.32284007638699286
215-925,215,925,0.3221065382791374
215-926,215,926,0.3213730001712819
215-927,215,927,0.3206394620634264
215-929,215,929,0.31917238584771546
216-901,216,901,0.339403195752643
216-903,216,903,0.33793611953693203
216-904,216,904,0.33720258142907666
216-905,216,905,0.3364690433212212
216-906,216,906,0.3357355052133657
216-907,216,907,0.3350019671055102
216-909,216,909,0.33353489088979926
216-910,216,910,0.3328013527819438
216-911,216,911,0.3320678146740883
216-912,216,912,0.3313342765662328
216-913,216,913,0.33060073845837734
216-914,216,914,0.32986720035052186
216-915,216,915,0.3291336622426664
216-916,216,916,0.3284001241348109
216-918,216,918,0.32693304791910005
216-919,216,919,0.32619950981124457
216-921,216,921,0.3247324335955336
216-922,216,922,0.32399889548767813
216-923,216,923,0.32326535737982265
216-924,216,924,0.32253181927196717
216-925,216,925,0.3217982811641117
216-926,216,926,0.3210647430562562
216-928,216,928,0.31959766684054525
216-929,216,929,0.31886412873268977
216-930,216,930,0.3181305906248343
217-901,217,901,0.3390949386376173
217-902,217,902,0.3383614005297618
217-903,217,903,0.33762786242190634
217-904,217,904,0.336894324314051
217-905,217,905,0.3361607862061955
217-906,217,906,0.33542724809834
217-907,217,907,0.33469370999048453
217-908,217,908,0.33396017188262905
217-909,217,909,0.3332266337747736
217-910,217,910,0.3324930956669181
217-911,217,911,0.3317595575590626
217-912,217,912,0.33102601945120713
217-913,217,913,0.33029248134335165
217-914,217,914,0.32955894323549617
217-915,217,915,0.3288254051276407
217-916,217,916,0.3280918670197852
217-917,217,917,0.32735832891192973
217-918,217,918,0.32662479080407436
217-919,217,919,0.3258912526962189
217-920,217,920,0.3251577145883634
217-921,217,921,0.3244241764805079
217-923,217,923,0.32295710026479696
217-924,217,924,0.3222235621569415
217-925,217,925,0.321490024049086
217-927,217,927,0.32002294783337504
217-928,217,928,0.31928940972551956
217-929,217,929,0.3185558716176641
217-930,217,930,0.3178223335098086
218-901,218,901,0.3387866815225916
218-902,218,902,0.33805314341473613
218-903,218,903,0.33731960530688065
218-904,218,904,0.3365860671990253
218-906,218,906,0.3351189909833143
218-907,218,907,0.33438545287545884
218-908,218,908,0.33365191476760336
218-909,218,909,0.3329183766597479
218-910,218,910,0.3321848385518924
218-911,218,911,0.3314513004440369
218-912,218,912,0.33071776233618144
218-913,218,913,0.32998422422832596
218-914,218,914,0.3292506861204705
218-915,218,915,0.328517148012615
218-916,218,916,0.3277836099047595
218-917,218,917,0.32705007179690404
218-918,218,918,0.32631653368904867
218-919,218,919,0.3255829955811932
218-920,218,920,0.3248494574733377
218-921,218,921,0.32411591936548223
218-922,218,922,0.32338238125762675
218-923,218,923,0.32264884314977127
218-924,218,924,0.3219153050419158
218-925,218,925,0.3211817669340603
218-926,218,926,0.32044822882620483
218-927,218,927,0.31971469071834935
218-928,218,928,0.31898115261049387
219-901,219,901,0.3384784244075659
219-904,219,904,0.3362778100839996
219-905,219,905,0.3355442719761441
219-906,219,906,0.33481073386828863
219-908,219,908,0.3333436576525777
219-910,219,910,0.3318765814368667
219-911,219,911,0.33114304332901123
219-912,219,912,0.33040950522115575
219-914,219,914,0.3289424290054448
219-915,219,915,0.3282088908975893
219-916,219,916,0.32747535278973383
219-917,219,917,0.32674181468187835
219-918,219,918,0.326008276574023
219-919,219,919,0.3252747384661675
219-920,219,920,0.324541200358312
219-921,219,921,0.32380766225045654
219-922,219,922,0.32307412414260106
219-923,219,923,0.3223405860347456
219-925,219,925,0.3208735098190346
219-926,219,926,0.32013997171117914
219-927,219,927,0.31940643360332366
219-928,219,928,0.3186728954954682
219-929,219,929,0.3179393573876127
220-901,220,901,0.33817016729254024
220-902,220,902,0.33743662918468476
220-903,220,903,0.3367030910768293
220-904,220,904,0.3359695529689739
220-905,220,905,0.3352360148611184
220-906,220,906,0.33450247675326295
220-907,220,907,0.33376893864540746
220-908,220,908,0.333035400537552
220-909,220,909,0.3323018624296965
220-910,220,910,0.331568324321841
220-911,220,911,0.33083478621398554
220-912,220,912,0.33010124810613006
220-913,220,913,0.3293677099982746
220-914,220,914,0.3286341718904191
220-915,220,915,0.3279006337825636
220-916,220,916,0.32716709567470814
220-917,220,917,0.32643355756685266
220-918,220,918,0.3257000194589973
220-919,220,919,0.3249664813511418
220-920,220,920,0.32423294324328633
220-921,220,921,0.32349940513543085
220-922,220,922,0.32276586702757537
220-924,220,924,0.3212987908118644
220-925,220,925,0.32056525270400893
220-926,220,926,0.31983171459615345
220-927,220,927,0.31909817648829797
220-928,220,928,0.3183646383804425
220-929,220,929,0.317631100272587
220-930,220,930,0.3168975621647315
221-903,221,903,0.3363948339618037
221-904,221,904,0.3356612958539482
221-905,221,905,0.33492775774609274
221-906,221,906,0.33419421963823726
221-907,221,907,0.3334606815303818
221-908,221,908,0.3327271434225263
221-909,221,909,0.3319936053146708
221-910,221,910,0.33126006720681533
221-911,221,911,0.33052652909895985
221-912,221,912,0.3297929909911044
221-913,221,913,0.3290594528832489
221-914,221,914,0.3283259147753934
221-915,221,915,0.32759237666753793
221-916,221,916,0.32685883855968245
221-917,221,917,0.32612530045182697
221-918,221,918,0.3253917623439717
221-919,221,919,0.32465822423611623
221-920,221,920,0.32392468612826075
221-921,221,921,0.32319114802040527
221-922,221,922,0.3224576099125498
221-923,221,923,0.3217240718046943
221-924,221,924,0.32099053369683883
221-925,221,925,0.32025699558898335
221-926,221,926,0.31952345748112787
221-927,221,927,0.3187899193732724
221-928,221,928,0.3180563812654169
221-929,221,929,0.31732284315756143
221-930,221,930,0.31658930504970595
222-901,222,901,0.33755365306248897
222-902,222,902,0.3368201149546335
222-903,222,903,0.336086576846778
222-904,222,904,0.3353530387389225
222-905,222,905,0.33461950063106705
222-906,222,906,0.33388596252321157
222-907,222,907,0.3331524244153561
222-908,222,908,0.3324188863075006
222-909,222,909,0.3316853481996451
222-910,222,910,0.33095181009178964
222-911,222,911,0.33021827198393416
222-912,222,912,0.3294847338760787
222-913,222,913,0.3287511957682232
222-914,222,914,0.3280176576603677
222-916,222,916,0.32655058144465676
222-918,222,918,0.325083505228946
222-919,222,919,0.32434996712109054
222-920,222,920,0.32361642901323506
222-921,222,921,0.3228828909053796
222-922,222,922,0.3221493527975241
222-923,222,923,0.3214158146896686
222-924,222,924,0.32068227658181314
222-925,222,925,0.31994873847395766
222-926,222,926,0.3192152003661022
222-927,222,927,0.3184816622582467
222-928,222,928,0.3177481241503912
222-929,222,929,0.31701458604253574
222-930,222,930,0.31628104793468026
223-901,223,901,0.3372453959474633
223-902,223,902,0.3365118578396078
223-903,223,903,0.3357783197317523
223-904,223,904,0.33504478162389695
223-906,223,906,0.333577705408186
223-907,223,907,0.3328441673003305
223-908,223,908,0.332110629192475
223-909,223,909,0.33137709108461955
223-910,223,910,0.33064355297676407
223-911,223,911,0.3299100148689086
223-912,223,912,0.3291764767610531
223-913,223,913,0.3284429386531976
223-914,223,914,0.32770940054534214
223-915,223,915,0.32697586243748666
223-916,223,916,0.3262423243296312
223-917,223,917,0.3255087862217757
223-918,223,918,0.32477524811392033
223-919,223,919,0.32404171000606485
223-920,223,920,0.3233081718982094
223-921,223,921,0.3225746337903539
223-922,223,922,0.3218410956824984
223-923,223,923,0.32110755757464293
223-924,223,924,0.32037401946678745
223-925,223,925,0.31964048135893197
223-926,223,926,0.3189069432510765
223-927,223,927,0.318173405143221
223-928,223,928,0.31743986703536553
223-929,223,929,0.31670632892751005
224-901,224,901,0.3369371388324376
224-902,224,902,0.3362036007245821
224-903,224,903,0.3354700626167266
224-904,224,904,0.33473652450887126
224-905,224,905,0.3340029864010158
224-906,224,906,0.3332694482931603
224-908,224,908,0.33180237207744934
224-909,224,909,0.33106883396959386
224-910,224,910,0.3303352958617384
224-911,224,911,0.3296017577538829
224-912,224,912,0.3288682196460274
224-913,224,913,0.32813468153817194
224-914,224,914,0.32740114343031645
224-916,224,916,0.3259340672146055
224-917,224,917,0.32520052910675
224-918,224,918,0.32446699099889464
224-919,224,919,0.32373345289103916
224-920,224,920,0.3229999147831837
224-921,224,921,0.3222663766753282
224-922,224,922,0.3215328385674727
224-923,224,923,0.32079930045961724
224-924,224,924,0.32006576235176176
224-925,224,925,0.3193322242439063
224-926,224,926,0.3185986861360508
224-927,224,927,0.3178651480281953
224-928,224,928,0.31713160992033984
224-929,224,929,0.31639807181248436
224-930,224,930,0.3156645337046289
225-901,225,901,0.3366288817174119
225-902,225,902,0.3358953436095564
225-903,225,903,0.33516180550170094
225-904,225,904,0.33442826739384557
225-905,225,905,0.3336947292859901
225-906,225,906,0.3329611911781346
225-907,225,907,0.3322276530702791
225-909,225,909,0.33076057685456817
225-910,225,910,0.3300270387467127
225-911,225,911,0.3292935006388572
225-912,225,912,0.3285599625310017
225-913,225,913,0.32782642442314625
225-914,225,914,0.32709288631529077
225-915,225,915,0.3263593482074353
225-917,225,917,0.3248922719917243
225-918,225,918,0.32415873388386895
225-919,225,919,0.3234251957760135
225-920,225,920,0.322691657668158
225-923,225,923,0.32049104334459155
225-924,225,924,0.3197575052367361
225-925,225,925,0.3190239671288806
225-926,225,926,0.3182904290210251
225-927,225,927,0.31755689091316963
225-929,225,929,0.31608981469745867
225-930,225,930,0.3153562765896032
226-901,226,901,0.3363206246023862
226-902,226,902,0.33558708649453073
226-903,226,903,0.33485354838667525
226-904,226,904,0.3341200102788199
226-905,226,905,0.3333864721709644
226-906,226,906,0.3326529340631089
226-907,226,907,0.33191939595525344
226-908,226,908,0.33118585784739796
226-910,226,910,0.329718781631687
226-911,226,911,0.3289852435238315
226-912,226,912,0.32825170541597604
226-913,226,913,0.32751816730812056
226-914,226,914,0.3267846292002651
226-915,226,915,0.3260510910924096
226-916,226,916,0.3253175529845541
226-917,226,917,0.32458401487669863
226-918,226,918,0.32385047676884327
226-919,226,919,0.3231169386609878
226-920,226,920,0.3223834005531323
226-921,226,921,0.3216498624452768
226-922,226,922,0.32091632433742134
226-923,226,923,0.32018278622956586
226-924,226,924,0.3194492481217104
226-925,226,925,0.3187157100138549
226-927,226,927,0.31724863379814394
226-930,226,930,0.3150480194745775
227-901,227,901,0.3360123674873605
227-903,227,903,0.33454529127164956
227-904,227,904,0.3338117531637942
227-905,227,905,0.3330782150559387
227-906,227,906,0.33234467694808323
227-907,227,907,0.33161113884022775
227-908,227,908,0.33087760073237227
227-910,227,910,0.3294105245166613
227-911,227,911,0.3286769864088058
227-912,227,912,0.32794344830095035
227-913,227,913,0.32720991019309487
227-914,227,914,0.3264763720852394
227-915,227,915,0.3257428339773839
227-916,227,916,0.3250092958695284
227-917,227,917,0.32427575776167294
227-918,227,918,0.3235422196538176
227-919,227,919,0.3228086815459621
227-920,227,920,0.3220751434381066
227-921,227,921,0.32134160533025113
227-922,227,922,0.32060806722239565
227-923,227,923,0.3198745291145402
227-924,227,924,0.3191409910066847
227-925,227,925,0.3184074528988292
227-926,227,926,0.31767391479097373
227-927,227,927,0.31694037668311825
227-928,227,928,0.31620683857526277
227-929,227,929,0.3154733004674073
227-930,227,930,0.3147397623595518
228-902,228,902,0.33497057226447935
228-903,228,903,0.33423703415662387
228-904,228,904,0.3335034960487685
228-905,228,905,0.332769957940913
228-906,228,906,0.33203641983305754
228-907,228,907,0.33130288172520206
228-909,228,909,0.3298358055094911
228-910,228,910,0.3291022674016356
228-911,228,911,0.32836872929378014
228-913,228,913,0.3269016530780692
228-914,228,914,0.3261681149702137
228-915,228,915,0.3254345768623582
228-916,228,916,0.32470103875450274
228-917,228,917,0.32396750064664726
228-918,228,918,0.3232339625387919
228-919,228,919,0.3225004244309364
228-920,228,920,0.3217668863230809
228-921,228,921,0.32103334821522544
228-922,228,922,0.32029981010736996
228-923,228,923,0.3195662719995145
228-924,228,924,0.318832733891659
228-925,228,925,0.3180991957838035
228-926,228,926,0.31736565767594804
228-927,228,927,0.31663211956809256
228-928,228,928,0.3158985814602371
228-929,228,929,0.3151650433523816
228-930,228,930,0.3144315052445261
229-901,229,901,0.33539585325730914
229-902,229,902,0.33466231514945366
229-903,229,903,0.3339287770415982
229-904,229,904,0.3331952389337428
229-905,229,905,0.33246170082588733
229-906,229,906,0.33172816271803185
229-907,229,907,0.33099462461017637
229-908,229,908,0.3302610865023209
229-909,229,909,0.3295275483944654
229-910,229,910,0.32879401028660993
229-911,229,911,0.32806047217875445
229-912,229,912,0.32732693407089897
229-913,229,913,0.3265933959630435
229-914,229,914,0.325859857855188
229-915,229,915,0.3251263197473325
229-916,229,916,0.32439278163947705
229-917,229,917,0.32365924353162157
229-918,229,918,0.3229257054237662
229-919,229,919,0.3221921673159107
229-921,229,921,0.32072509110019976
229-922,229,922,0.3199915529923443
229-923,229,923,0.3192580148844888
229-924,229,924,0.3185244767766333
229-927,229,927,0.3163238624530669
229-928,229,928,0.3155903243452114
229-929,229,929,0.3148567862373559
229-930,229,930,0.31412324812950043
230-901,230,901,0.33508759614228345
230-902,230,902,0.33435405803442797
230-903,230,903,0.3336205199265725
230-904,230,904,0.3328869818187171
230-905,230,905,0.33215344371086164
230-906,230,906,0.33141990560300616
230-907,230,907,0.3306863674951507
230-909,230,909,0.3292192912794397
230-910,230,910,0.32848575317158424
230-911,230,911,0.32775221506372876
230-912,230,912,0.3270186769558733
230-913,230,913,0.3262851388480178
230-914,230,914,0.3255516007401623
230-915,230,915,0.32481806263230684
230-916,230,916,0.32408452452445136
230-917,230,917,0.3233509864165959
230-918,230,918,0.3226174483087405
230-919,230,919,0.321883910200885
230-920,230,920,0.32115037209302955
230-922,230,922,0.3196832958773186
230-923,230,923,0.3189497577694631
230-924,230,924,0.3182162196616076
230-925,230,925,0.31748268155375214
230-926,230,926,0.31674914344589666
230-927,230,927,0.3160156053380412
230-928,230,928,0.3152820672301857
230-929,230,929,0.3145485291223302
230-930,230,930,0.31381499101447474
231-901,231,901,0.33477933902725776
231-902,231,902,0.3340458009194023
231-903,231,903,0.3333122628115468
231-904,231,904,0.33257872470369143
231-905,231,905,0.33184518659583595
231-906,231,906,0.33111164848798047
231-907,231,907,0.330378110380125
231-908,231,908,0.3296445722722695
231-909,231,909,0.32891103416441403
231-910,231,910,0.32817749605655855
231-911,231,911,0.32744395794870307
231-912,231,912,0.3267104198408476
231-913,231,913,0.3259768817329921
231-914,231,914,0.3252433436251366
231-915,231,915,0.32450980551728115
231-916,231,916,0.32377626740942567
