Well,X,Y,NTG
204-902,204,902,0.22434000000000004
204-903,204,903,0.22434000000000004
204-905,204,905,0.22434000000000004
204-906,204,906,0.20972
204-908,204,908,0.2291
204-909,204,909,0.25614
204-910,204,910,0.27993999999999997
204-911,204,911,0.30501999999999996
204-912,204,912,0.31252
204-913,204,913,0.31252
204-914,204,914,0.3247
204-915,204,915,0.34290000000000004
204-916,204,916,0.34592
204-917,204,917,0.322
204-918,204,918,0.33530000000000004
204-919,204,919,0.33936
204-920,204,920,0.33936
204-921,204,921,0.38883999999999996
204-922,204,922,0.40515999999999996
204-923,204,923,0.40515999999999996
204-924,204,924,0.4051600000000001
204-926,204,926,0.37215999999999994
204-927,204,927,0.35717999999999994
204-928,204,928,0.33602
204-929,204,929,0.30604
204-930,204,930,0.30604
205-901,205,901,0.22216
205-902,205,902,0.22216
205-903,205,903,0.22216
205-904,205,904,0.22216
205-905,205,905,0.22216
205-906,205,906,0.20972
205-907,205,907,0.23458
205-908,205,908,0.25396
205-909,205,909,0.26470000000000005
205-910,205,910,0.27994
205-912,205,912,0.30501999999999996
205-913,205,913,0.3054
205-914,205,914,0.3054
205-915,205,915,0.3236
205-917,205,917,0.32894
205-918,205,918,0.32894
205-919,205,919,0.33936
205-920,205,920,0.33936
205-921,205,921,0.35672000000000004
205-922,205,922,0.35672000000000004
205-924,205,924,0.36800000000000005
205-925,205,925,0.34684
205-926,205,926,0.34684
205-928,205,928,0.30604
205-929,205,929,0.30604
205-930,205,930,0.30604
206-901,206,901,0.22216
206-902,206,902,0.22216
206-903,206,903,0.22216
206-904,206,904,0.22216
206-905,206,905,0.22216
206-906,206,906,0.23458
206-907,206,907,0.23458
206-908,206,908,0.25396
206-909,206,909,0.26470000000000005
206-910,206,910,0.27840000000000004
206-911,206,911,0.30501999999999996
206-913,206,913,0.31945999999999997
206-915,206,915,0.3236
206-916,206,916,0.34802
206-917,206,917,0.32894
206-918,206,918,0.33896000000000004
206-919,206,919,0.32816
206-920,206,920,0.33936
206-921,206,921,0.35672000000000004
206-922,206,922,0.33582
206-923,206,923,0.37938000000000005
206-924,206,924,0.34684
206-925,206,925,0.34684
206-926,206,926,0.33186
206-927,206,927,0.33186
206-928,206,928,0.30604
206-930,206,930,0.30604
207-901,207,901,0.25056
207-902,207,902,0.25056
207-903,207,903,0.22216
207-904,207,904,0.22216
207-905,207,905,0.22216
207-906,207,906,0.23458
207-908,207,908,0.25680000000000003
207-909,207,909,0.2784
207-911,207,911,0.30501999999999996
207-913,207,913,0.31945999999999997
207-914,207,914,0.3236
207-915,207,915,0.3371
207-916,207,916,0.37229999999999996
207-917,207,917,0.33896000000000004
207-918,207,918,0.33896000000000004
207-920,207,920,0.34362
207-921,207,921,0.33048
207-922,207,922,0.33048
207-923,207,923,0.3577
207-924,207,924,0.35286
207-925,207,925,0.34684
207-926,207,926,0.33186
207-928,207,928,0.30188000000000004
207-929,207,929,0.30604
208-901,208,901,0.24523999999999999
208-902,208,902,0.24523999999999999
208-903,208,903,0.24523999999999999
208-904,208,904,0.23215999999999998
208-905,208,905,0.23216
208-906,208,906,0.22926000000000002
208-907,208,907,0.22926000000000002
208-908,208,908,0.25680000000000003
208-909,208,909,0.2784
208-910,208,910,0.27840000000000004
208-911,208,911,0.30501999999999996
208-912,208,912,0.31982
208-913,208,913,0.33426
208-914,208,914,0.34776
208-916,208,916,0.38296
208-917,208,917,0.36198
208-918,208,918,0.36198
208-920,208,920,0.34276
208-921,208,921,0.34362
208-922,208,922,0.33048
208-923,208,923,0.33304
208-924,208,924,0.3368
208-926,208,926,0.34609999999999996
208-927,208,927,0.32236
208-928,208,928,0.30118
208-929,208,929,0.30766
208-930,208,930,0.30766
209-901,209,901,0.28268
209-902,209,902,0.26806
209-903,209,903,0.26806
209-904,209,904,0.26806
209-905,209,905,0.26806
209-906,209,906,0.25529999999999997
209-907,209,907,0.25529999999999997
209-908,209,908,0.26234
209-909,209,909,0.27840000000000004
209-910,209,910,0.27840000000000004
209-911,209,911,0.33609999999999995
209-912,209,912,0.33609999999999995
209-913,209,913,0.36404
209-914,209,914,0.39924
209-915,209,915,0.39924
209-917,209,917,0.36198
209-918,209,918,0.36058
209-919,209,919,0.36058
209-920,209,920,0.34276
209-921,209,921,0.34276
209-922,209,922,0.33218000000000003
209-923,209,923,0.3453
209-924,209,924,0.3414
209-925,209,925,0.3414
209-926,209,926,0.33468
209-927,209,927,0.32076000000000005
209-928,209,928,0.32076
209-929,209,929,0.30951999999999996
209-930,209,930,0.30952
210-901,210,901,0.29118
210-902,210,902,0.29118
210-903,210,903,0.26806
210-904,210,904,0.26806
210-905,210,905,0.2912
210-906,210,906,0.2912
210-907,210,907,0.2912
210-908,210,908,0.269
210-909,210,909,0.2622
210-910,210,910,0.31296
210-911,210,911,0.33610000000000007
210-912,210,912,0.35444
210-913,210,913,0.37784
210-915,210,915,0.39924
210-917,210,917,0.3759
210-918,210,918,0.36058
210-919,210,919,0.35375999999999996
210-920,210,920,0.34276
210-921,210,921,0.34532
210-922,210,922,0.3547
210-924,210,924,0.3499
210-925,210,925,0.35279999999999995
210-926,210,926,0.3528
210-927,210,927,0.33468
210-928,210,928,0.32076000000000005
210-929,210,929,0.30952
210-930,210,930,0.30952
211-901,211,901,0.29118
211-902,211,902,0.29118
211-903,211,903,0.29118
211-904,211,904,0.29118
211-905,211,905,0.29118
211-906,211,906,0.2746
211-907,211,907,0.2912
211-908,211,908,0.27832
211-909,211,909,0.26362
211-910,211,910,0.33752
211-911,211,911,0.33752
211-912,211,912,0.37576
211-913,211,913,0.39924
211-915,211,915,0.39924
211-916,211,916,0.39783999999999997
211-917,211,917,0.39150000000000007
211-918,211,918,0.37842000000000003
211-920,211,920,0.34834
211-921,211,921,0.34532
211-922,211,922,0.33982
211-923,211,923,0.35469999999999996
211-925,211,925,0.3528
211-926,211,926,0.3528
211-929,211,929,0.32522
211-930,211,930,0.32522
212-901,212,901,0.34299999999999997
212-902,212,902,0.34448
212-903,212,903,0.34448
212-906,212,906,0.29916
212-907,212,907,0.29916
212-908,212,908,0.29916
212-909,212,909,0.30111999999999994
212-910,212,910,0.34507999999999994
212-911,212,911,0.34507999999999994
212-912,212,912,0.38508
212-913,212,913,0.38508
212-914,212,914,0.39716
212-915,212,915,0.38786
212-916,212,916,0.3895
212-917,212,917,0.38496
212-918,212,918,0.37188
212-919,212,919,0.35384
212-920,212,920,0.34284
212-922,212,922,0.33982
212-923,212,923,0.33982
212-924,212,924,0.3499
212-925,212,925,0.3528
212-926,212,926,0.35816
212-927,212,927,0.33596
212-928,212,928,0.33914
212-929,212,929,0.32766
212-930,212,930,0.32766
213-901,213,901,0.34299999999999997
213-902,213,902,0.34448
213-903,213,903,0.34448
213-904,213,904,0.30162
213-905,213,905,0.30162
213-906,213,906,0.29916
213-907,213,907,0.29916
213-908,213,908,0.29916
213-909,213,909,0.30862
213-910,213,910,0.34508
213-911,213,911,0.34508
213-912,213,912,0.36474000000000006
213-913,213,913,0.36473999999999995
213-914,213,914,0.39062
213-915,213,915,0.39062
213-916,213,916,0.38276
213-917,213,917,0.37994
213-918,213,918,0.35932
213-919,213,919,0.34743999999999997
213-920,213,920,0.34744
213-921,213,921,0.34743999999999997
213-922,213,922,0.34378
213-923,213,923,0.32138
213-924,213,924,0.33502
213-925,213,925,0.34268
213-926,213,926,0.33596
213-927,213,927,0.33596
213-928,213,928,0.32766
213-929,213,929,0.32766
213-930,213,930,0.32766
214-901,214,901,0.34299999999999997
214-902,214,902,0.34448
214-903,214,903,0.34448
214-905,214,905,0.30162
214-906,214,906,0.29916
214-907,214,907,0.29916
214-908,214,908,0.29916
214-909,214,909,0.30862
214-910,214,910,0.31934
214-911,214,911,0.34508
214-912,214,912,0.36474
214-913,214,913,0.36474
214-914,214,914,0.37805999999999995
214-915,214,915,0.37172
214-916,214,916,0.37172
214-917,214,917,0.3735399999999999
214-919,214,919,0.34524
214-920,214,920,0.34744
214-921,214,921,0.329
214-922,214,922,0.32598
214-923,214,923,0.32598
214-924,214,924,0.29918
214-925,214,925,0.32054
214-926,214,926,0.32054
214-927,214,927,0.31224
214-928,214,928,0.32766
214-929,214,929,0.32766
214-930,214,930,0.32886
215-901,215,901,0.3867
215-902,215,902,0.3867
215-903,215,903,0.34448
215-904,215,904,0.34448
215-905,215,905,0.34448
215-906,215,906,0.32789999999999997
215-907,215,907,0.32252000000000003
215-908,215,908,0.30404
215-909,215,909,0.30600000000000005
215-911,215,911,0.29640000000000005
215-912,215,912,0.31416
215-914,215,914,0.36454
215-915,215,915,0.37172
215-917,215,917,0.34552
215-918,215,918,0.34552
215-919,215,919,0.34552
215-920,215,920,0.329
215-922,215,922,0.329
215-923,215,923,0.31456
215-924,215,924,0.29024
215-925,215,925,0.29024
215-926,215,926,0.31223999999999996
215-927,215,927,0.29632000000000003
215-929,215,929,0.3155
216-901,216,901,0.41006
216-903,216,903,0.41006
216-904,216,904,0.41006
216-905,216,905,0.36868
216-906,216,906,0.34746
216-907,216,907,0.34500000000000003
216-909,216,909,0.306
216-910,216,910,0.30600000000000005
216-911,216,911,0.29640000000000005
216-912,216,912,0.31416
216-913,216,913,0.3416
216-914,216,914,0.34159999999999996
216-915,216,915,0.34878
216-916,216,916,0.37286
216-918,216,918,0.34552
216-919,216,919,0.34552
216-921,216,921,0.329
216-922,216,922,0.30506
216-923,216,923,0.29253999999999997
216-924,216,924,0.26574
216-925,216,925,0.28598
216-926,216,926,0.28369999999999995
216-928,216,928,0.29632000000000003
216-929,216,929,0.3155
216-930,216,930,0.3155
217-901,217,901,0.42206
217-902,217,902,0.41006
217-903,217,903,0.41006
217-904,217,904,0.41006
217-905,217,905,0.37122
217-906,217,906,0.37122
217-907,217,907,0.3199
217-908,217,908,0.31989999999999996
217-909,217,909,0.31989999999999996
217-910,217,910,0.30600000000000005
217-911,217,911,0.2964
217-912,217,912,0.2964
217-913,217,913,0.3416
217-914,217,914,0.3416
217-915,217,915,0.34878
217-916,217,916,0.34878
217-917,217,917,0.34552
217-918,217,918,0.34552
217-919,217,919,0.33706
217-920,217,920,0.33706
217-921,217,921,0.28697999999999996
217-923,217,923,0.26023999999999997
217-924,217,924,0.26542
217-925,217,925,0.28598
217-927,217,927,0.31238
217-928,217,928,0.31238
217-929,217,929,0.3155
217-930,217,930,0.33914
218-901,218,901,0.41082
218-902,218,902,0.41468
218-903,218,903,0.41468
218-904,218,904,0.40218
218-906,218,906,0.34612000000000004
218-907,218,907,0.34612000000000004
218-908,218,908,0.31989999999999996
218-909,218,909,0.31989999999999996
218-910,218,910,0.28656
218-911,218,911,0.2964
218-912,218,912,0.2964
218-913,218,913,0.31606
218-914,218,914,0.35624
218-915,218,915,0.35624
218-916,218,916,0.35004
218-917,218,917,0.36666000000000004
218-918,218,918,0.36666
218-919,218,919,0.33706
218-920,218,920,0.31706
218-921,218,921,0.28697999999999996
218-922,218,922,0.28697999999999996
218-923,218,923,0.26023999999999997
218-924,218,924,0.26542
218-925,218,925,0.26542000000000004
218-926,218,926,0.28369999999999995
218-927,218,927,0.31238
218-928,218,928,0.32096
219-901,219,901,0.41082
219-904,219,904,0.4172199999999999
219-905,219,905,0.41722000000000004
219-906,219,906,0.34612000000000004
219-908,219,908,0.31989999999999996
219-910,219,910,0.28656
219-911,219,911,0.28656000000000004
219-912,219,912,0.32516
219-914,219,914,0.35934
219-915,219,915,0.35004
219-916,219,916,0.35004
219-917,219,917,0.35004
219-918,219,918,0.37412
219-919,219,919,0.33819999999999995
219-920,219,920,0.28697999999999996
219-921,219,921,0.28698
219-922,219,922,0.28697999999999996
219-923,219,923,0.29222
219-925,219,925,0.26542000000000004
219-926,219,926,0.26314000000000004
219-927,219,927,0.29228
219-928,219,928,0.32096
219-929,219,929,0.32096
220-901,220,901,0.41082
220-902,220,902,0.43710000000000004
220-903,220,903,0.43710000000000004
220-904,220,904,0.41722000000000004
220-905,220,905,0.41509999999999997
220-906,220,906,0.37562
220-907,220,907,0.35014
220-908,220,908,0.32064
220-909,220,909,0.31529999999999997
220-910,220,910,0.28656
220-911,220,911,0.3012
220-912,220,912,0.33815999999999996
220-913,220,913,0.33196000000000003
220-914,220,914,0.3575
220-915,220,915,0.3575
220-916,220,916,0.3575
220-917,220,917,0.35750000000000004
220-918,220,918,0.36566
220-919,220,919,0.3382
220-920,220,920,0.30812
220-921,220,921,0.30812
220-922,220,922,0.29222
220-924,220,924,0.26542
220-925,220,925,0.26542
220-926,220,926,0.26314000000000004
220-927,220,927,0.31151999999999996
220-928,220,928,0.32168
220-929,220,929,0.32168
220-930,220,930,0.32162
221-903,221,903,0.42374
221-904,221,904,0.42374
221-905,221,905,0.40534
221-906,221,906,0.38858000000000004
221-907,221,907,0.35014
221-908,221,908,0.32832
221-909,221,909,0.32832
221-910,221,910,0.30833999999999995
221-911,221,911,0.31606
221-912,221,912,0.33196000000000003
221-913,221,913,0.33196
221-914,221,914,0.3433
221-915,221,915,0.3433
221-916,221,916,0.3433
221-917,221,917,0.3433
221-918,221,918,0.33311999999999997
221-919,221,919,0.30526
221-920,221,920,0.27386000000000005
221-921,221,921,0.27386000000000005
221-922,221,922,0.25859999999999994
221-923,221,923,0.25859999999999994
221-924,221,924,0.26612
221-925,221,925,0.26754
221-926,221,926,0.28678
221-927,221,927,0.29300000000000004
221-928,221,928,0.32565999999999995
221-929,221,929,0.32565999999999995
221-930,221,930,0.32566
222-901,222,901,0.42374
222-902,222,902,0.42374
222-903,222,903,0.42374
222-904,222,904,0.42374
222-905,222,905,0.37733999999999995
222-906,222,906,0.36927999999999994
222-907,222,907,0.32832
222-908,222,908,0.32832
222-909,222,909,0.30600000000000005
222-910,222,910,0.29640000000000005
222-911,222,911,0.31798
222-912,222,912,0.33196000000000003
222-913,222,913,0.3433
222-914,222,914,0.3433
222-916,222,916,0.3433
222-918,222,918,0.33311999999999997
222-919,222,919,0.3135
222-920,222,920,0.30156
222-921,222,921,0.27016
222-922,222,922,0.27016
222-923,222,923,0.265
222-924,222,924,0.265
222-925,222,925,0.27649999999999997
222-926,222,926,0.27652
222-927,222,927,0.32636000000000004
222-928,222,928,0.31768
222-929,222,929,0.33704
222-930,222,930,0.32566
223-901,223,901,0.40774
223-902,223,902,0.40774
223-903,223,903,0.39722
223-904,223,904,0.39722
223-906,223,906,0.3336
223-907,223,907,0.3336
223-908,223,908,0.32166
223-909,223,909,0.32166
223-910,223,910,0.29406000000000004
223-911,223,911,0.34086
223-912,223,912,0.33552
223-913,223,913,0.3433
223-914,223,914,0.3433
223-915,223,915,0.3433
223-916,223,916,0.3433
223-917,223,917,0.33311999999999997
223-918,223,918,0.33311999999999997
223-919,223,919,0.31185999999999997
223-920,223,920,0.28604
223-921,223,921,0.27016
223-922,223,922,0.265
223-923,223,923,0.265
223-924,223,924,0.265
223-925,223,925,0.27649999999999997
223-926,223,926,0.33334
223-927,223,927,0.33334
223-928,223,928,0.33334
223-929,223,929,0.34618000000000004
224-901,224,901,0.40334000000000003
224-902,224,902,0.40334000000000003
224-903,224,903,0.38122
224-904,224,904,0.36325999999999997
224-905,224,905,0.36326
224-906,224,906,0.32166
224-908,224,908,0.32166
224-909,224,909,0.32166
224-910,224,910,0.30878
224-911,224,911,0.31928
224-912,224,912,0.35919999999999996
224-913,224,913,0.3514
224-914,224,914,0.36698
224-916,224,916,0.33311999999999997
224-917,224,917,0.33311999999999997
224-918,224,918,0.33311999999999997
224-919,224,919,0.31185999999999997
224-920,224,920,0.30478
224-921,224,921,0.29284000000000004
224-922,224,922,0.28768000000000005
224-923,224,923,0.27848
224-924,224,924,0.27848
224-925,224,925,0.29524
224-926,224,926,0.33331999999999995
224-927,224,927,0.33334
224-928,224,928,0.33334
224-929,224,929,0.33334
224-930,224,930,0.33334
225-901,225,901,0.40334000000000003
225-902,225,902,0.40334000000000003
225-903,225,903,0.3792
225-904,225,904,0.36862
225-905,225,905,0.33882
225-906,225,906,0.32166
225-907,225,907,0.32166
225-909,225,909,0.30878
225-910,225,910,0.30878
225-911,225,911,0.32536
225-912,225,912,0.33762
225-913,225,913,0.3514
225-914,225,914,0.36698
225-915,225,915,0.36698
225-917,225,917,0.33311999999999997
225-918,225,918,0.31185999999999997
225-919,225,919,0.31185999999999997
225-920,225,920,0.30478000000000005
225-923,225,923,0.30428
225-924,225,924,0.29524
225-925,225,925,0.29524
225-926,225,926,0.33331999999999995
225-927,225,927,0.33334
225-929,225,929,0.33334
225-930,225,930,0.33334
226-901,226,901,0.40334000000000003
226-902,226,902,0.40334000000000003
226-903,226,903,0.36862
226-904,226,904,0.36862
226-905,226,905,0.34825999999999996
226-906,226,906,0.3311
226-907,226,907,0.30878
226-908,226,908,0.30878
226-910,226,910,0.32711999999999997
226-911,226,911,0.32711999999999997
226-912,226,912,0.33762
226-913,226,913,0.32982
226-914,226,914,0.3514
226-915,226,915,0.36698
226-916,226,916,0.36698
226-917,226,917,0.3244
226-918,226,918,0.30914
226-919,226,919,0.29512
226-920,226,920,0.29512
226-921,226,921,0.29948
226-922,226,922,0.2994800000000001
226-923,226,923,0.31348000000000004
226-924,226,924,0.32034
226-925,226,925,0.32300000000000006
226-927,226,927,0.35272000000000003
226-930,226,930,0.33334
227-901,227,901,0.40334000000000003
227-903,227,903,0.36419999999999997
227-904,227,904,0.36419999999999997
227-905,227,905,0.34826
227-906,227,906,0.30878
227-907,227,907,0.30878
227-908,227,908,0.29678
227-910,227,910,0.32711999999999997
227-911,227,911,0.32711999999999997
227-912,227,912,0.3332
227-913,227,913,0.32982
227-914,227,914,0.32982
227-915,227,915,0.36741999999999997
227-916,227,916,0.35869999999999996
227-917,227,917,0.32484
227-918,227,918,0.31474
227-919,227,919,0.29512
227-920,227,920,0.30322
227-921,227,921,0.30322
227-922,227,922,0.30898
227-923,227,923,0.31348000000000004
227-924,227,924,0.32033999999999996
227-925,227,925,0.34240000000000004
227-926,227,926,0.3424
227-927,227,927,0.35272000000000003
227-928,227,928,0.35272000000000003
227-929,227,929,0.35272000000000003
227-930,227,930,0.32772
228-902,228,902,0.35219999999999996
228-903,228,903,0.35219999999999996
228-904,228,904,0.33755999999999997
228-905,228,905,0.32988
228-906,228,906,0.29678
228-907,228,907,0.29678
228-909,228,909,0.30894
228-910,228,910,0.30894
228-911,228,911,0.30894
228-913,228,913,0.30964
228-914,228,914,0.3456
228-915,228,915,0.3587
228-916,228,916,0.35869999999999996
228-917,228,917,0.34684
228-918,228,918,0.33282
228-919,228,919,0.30321999999999993
228-920,228,920,0.30321999999999993
228-921,228,921,0.30322
228-922,228,922,0.30898
228-923,228,923,0.33654
228-924,228,924,0.3341
228-925,228,925,0.34240000000000004
228-926,228,926,0.34240000000000004
228-927,228,927,0.36898
228-928,228,928,0.35272000000000003
228-929,228,929,0.35076
228-930,228,930,0.33584
229-901,229,901,0.38682
229-902,229,902,0.38682
229-903,229,903,0.38682
229-904,229,904,0.32988
229-905,229,905,0.32988
229-906,229,906,0.30008
229-907,229,907,0.29678
229-908,229,908,0.27774
229-909,229,909,0.27774
229-910,229,910,0.30376
229-911,229,911,0.30784
229-912,229,912,0.30784
229-913,229,913,0.2984
229-914,229,914,0.32048
229-915,229,915,0.3456
229-916,229,916,0.35292
229-917,229,917,0.33282
229-918,229,918,0.33282
229-919,229,919,0.31892
229-921,229,921,0.32282
229-922,229,922,0.33098
229-923,229,923,0.35038
229-924,229,924,0.34664
229-927,229,927,0.34720000000000006
229-928,229,928,0.34158
229-929,229,929,0.33894
229-930,229,930,0.3301
230-901,230,901,0.38682
230-902,230,902,0.38682
230-903,230,903,0.38682
230-904,230,904,0.38682
230-905,230,905,0.32988
230-906,230,906,0.2949
230-907,230,907,0.27774
230-909,230,909,0.27749999999999997
230-910,230,910,0.30351999999999996
230-911,230,911,0.29408
230-912,230,912,0.29408
230-913,230,913,0.3101
230-914,230,914,0.31634
230-915,230,915,0.32758000000000004
230-916,230,916,0.35292
230-917,230,917,0.33282
230-918,230,918,0.31814
230-919,230,919,0.31814
230-920,230,920,0.31814
230-922,230,922,0.35038
230-923,230,923,0.35038
230-924,230,924,0.35038
230-925,230,925,0.34224
230-926,230,926,0.33424000000000004
230-927,230,927,0.32862
230-928,230,928,0.32862
230-929,230,929,0.33894
230-930,230,930,0.33894
231-901,231,901,0.40893999999999997
231-902,231,902,0.40893999999999997
231-903,231,903,0.38682
231-904,231,904,0.38682
231-905,231,905,0.38682
231-906,231,906,0.33468
231-907,231,907,0.27749999999999997
231-908,231,908,0.27749999999999997
231-909,231,909,0.27749999999999997
231-910,231,910,0.30351999999999996
231-911,231,911,0.30351999999999996
231-912,231,912,0.29408
231-913,231,913,0.31634
231-914,231,914,0.31634
231-915,231,915,0.33568
231-916,231,916,0.34878
231-917,231,917,0.32867999999999997
231-918,231,918,0.31814
231-919,231,919,0.31814
231-921,231,921,0.31814
231-922,231,922,0.32204
231-923,231,923,0.35038
231-924,231,924,0.33588
231-925,231,925,0.32218
231-926,231,926,0.32862
231-927,231,927,0.32862
231-928,231,928,0.32862
232-901,232,901,0.43533999999999995
232-902,232,902,0.40893999999999997
232-903,232,903,0.40893999999999997
232-904,232,904,0.40894
232-905,232,905,0.36624
232-906,232,906,0.33443999999999996
232-907,232,907,0.33443999999999996
232-908,232,908,0.27749999999999997
232-909,232,909,0.27749999999999997
232-912,232,912,0.29599999999999993
232-913,232,913,0.31633999999999995
232-914,232,914,0.31633999999999995
232-915,232,915,0.31633999999999995
232-916,232,916,0.32252000000000003
232-918,232,918,0.31814
232-919,232,919,0.31814
232-920,232,920,0.31814000000000003
232-921,232,921,0.31814
232-922,232,922,0.30048
232-923,232,923,0.30754000000000004
232-924,232,924,0.3131
232-925,232,925,0.32218
232-926,232,926,0.32218
232-927,232,927,0.32862
232-928,232,928,0.32862
232-930,232,930,0.32862
233-901,233,901,0.43533999999999995
233-902,233,902,0.43533999999999995
233-903,233,903,0.40894
233-904,233,904,0.4069
233-905,233,905,0.37192
233-906,233,906,0.37192
233-907,233,907,0.35656
233-908,233,908,0.29262
233-909,233,909,0.29262
233-910,233,910,0.27941999999999995
233-911,233,911,0.2593
233-912,233,912,0.2593
233-913,233,913,0.27964
233-914,233,914,0.27964
233-915,233,915,0.27964
233-916,233,916,0.29128
233-917,233,917,0.29334
233-918,233,918,0.29334000000000005
233-919,233,919,0.29734000000000005
233-920,233,920,0.31814000000000003
233-921,233,921,0.30048
233-922,233,922,0.30047999999999997
233-923,233,923,0.28907999999999995
233-924,233,924,0.29484000000000005
233-925,233,925,0.30510000000000004
233-926,233,926,0.32218
233-927,233,927,0.30706
233-928,233,928,0.30706
233-929,233,929,0.30706
233-930,233,930,0.30706
234-901,234,901,0.43533999999999995
234-902,234,902,0.4333
234-903,234,903,0.4332999999999999
234-904,234,904,0.39918
234-905,234,905,0.37192
234-906,234,906,0.37192
234-907,234,907,0.37192
234-908,234,908,0.31473999999999996
234-909,234,909,0.27036
234-910,234,910,0.27036
234-911,234,911,0.2593
234-912,234,912,0.2508
234-913,234,913,0.27964
234-914,234,914,0.27964
234-915,234,915,0.27687999999999996
234-916,234,916,0.27462
234-917,234,917,0.26849999999999996
234-918,234,918,0.27668
234-919,234,919,0.28892
234-920,234,920,0.28891999999999995
234-922,234,922,0.28066
234-923,234,923,0.27668
234-924,234,924,0.27668
234-925,234,925,0.26044
234-926,234,926,0.27752000000000004
234-927,234,927,0.2888
234-928,234,928,0.2888
234-929,234,929,0.30706
234-930,234,930,0.2996
235-901,235,901,0.4332999999999999
235-902,235,902,0.4332999999999999
235-904,235,904,0.39918
235-905,235,905,0.39918
235-906,235,906,0.37192
235-907,235,907,0.36341999999999997
235-908,235,908,0.30623999999999996
235-909,235,909,0.27036
235-910,235,910,0.26399999999999996
235-911,235,911,0.25079999999999997
235-912,235,912,0.2508
235-913,235,913,0.2508
235-914,235,914,0.27964
235-916,235,916,0.27462
235-917,235,917,0.27462
235-918,235,918,0.27668
235-919,235,919,0.26544
235-920,235,920,0.26358
235-921,235,921,0.24778000000000003
235-922,235,922,0.25718
235-923,235,923,0.26002000000000003
235-925,235,925,0.25074
235-926,235,926,0.27168000000000003
235-927,235,927,0.27752000000000004
235-928,235,928,0.2888
235-929,235,929,0.2996
235-930,235,930,0.2996
236-901,236,901,0.44794
236-902,236,902,0.44794
236-903,236,903,0.44794
236-904,236,904,0.41459999999999997
236-905,236,905,0.41459999999999997
236-906,236,906,0.3797
236-907,236,907,0.3797
236-908,236,908,0.30623999999999996
236-909,236,909,0.30623999999999996
236-910,236,910,0.26399999999999996
236-911,236,911,0.2508
236-912,236,912,0.27988
236-913,236,913,0.27988
236-914,236,914,0.27988
236-915,236,915,0.30102
236-916,236,916,0.27462
236-917,236,917,0.27462
236-918,236,918,0.25134
236-919,236,919,0.25134
236-920,236,920,0.23764
236-921,236,921,0.23764
236-922,236,922,0.25718
236-923,236,923,0.2532
236-924,236,924,0.25074
236-925,236,925,0.26198
236-926,236,926,0.28602
236-927,236,927,0.28602
236-928,236,928,0.29042
236-929,236,929,0.29742
236-930,236,930,0.30386
237-901,237,901,0.44794
237-902,237,902,0.44794
237-903,237,903,0.44794
237-905,237,905,0.41459999999999997
237-906,237,906,0.3797
237-907,237,907,0.3797
237-908,237,908,0.31062
