Well,X,Y,NTG
213-902,213,902,0.053539381347672006
213-903,213,903,0.228022408594737
213-904,213,904,0.38001515871981617
213-905,213,905,0.24194631628787028
213-906,213,906,0.06138955082688173
213-907,213,907,0.008471628965269002
213-908,213,908,0.008031130143375026
213-909,213,909,0.025325509028383267
213-910,213,910,0.040243328984540715
213-911,213,911,0.031323767058147
213-912,213,912,0.04224122142898924
213-913,213,913,0.07762302163649737
213-914,213,914,0.07744892354060164
213-915,213,915,0.054443439907512686
213-916,213,916,0.06569146041201412
213-917,213,917,0.13988746996206783
213-918,213,918,0.21969591263691934
213-919,213,919,0.18812800562858997
213-920,213,920,0.17655908840227005
213-921,213,921,0.20727935417064203
213-922,213,922,0.1257857535073133
213-923,213,923,0.04774999959365979
213-924,213,924,0.03405182799167965
213-925,213,925,0.023615750003327843
213-926,213,926,0.033018649355827864
213-927,213,927,0.07394633255625468
213-928,213,928,0.09111992720785861
213-929,213,929,0.0654245186071434
213-930,213,930,0.04330693643985948
214-901,214,901,0.02984690692508429
214-902,214,902,0.09238333493363496
214-903,214,903,0.24987164040670712
214-905,214,905,0.2285971782661921
214-906,214,906,0.056458729887469264
214-907,214,907,0.024207465055483202
214-908,214,908,0.053010200290868434
214-909,214,909,0.12458094905712058
214-910,214,910,0.18277588584437
214-911,214,911,0.13854986506802672
214-912,214,912,0.16449484487347132
214-913,214,913,0.2364630375385431
214-914,214,914,0.1613787625980565
214-915,214,915,0.11928136605073422
214-916,214,916,0.1939734080438257
214-917,214,917,0.29706271920415356
214-919,214,919,0.2334198988262949
214-920,214,920,0.15059173248427304
214-921,214,921,0.1332732363355788
214-922,214,922,0.06995844501077601
214-923,214,923,0.017301775537219892
214-924,214,924,0.0045532735921330475
214-925,214,925,0.006914659751788223
214-926,214,926,0.034738619722677735
214-927,214,927,0.12212023067341383
214-928,214,928,0.20266499153729498
214-929,214,929,0.19935952208538474
214-930,214,930,0.1757406658401799
215-901,215,901,0.11773492698755716
215-902,215,902,0.21806012559415233
215-903,215,903,0.23990169283246593
215-904,215,904,0.2327813428866856
215-905,215,905,0.13219444711724368
215-906,215,906,0.04837650571746419
215-907,215,907,0.0850361151540747
215-908,215,908,0.16943556589485276
215-909,215,909,0.2552744308187561
215-911,215,911,0.22930428662622465
215-912,215,912,0.2705586414391926
215-914,215,914,0.26173550682199254
215-915,215,915,0.2039721574662238
215-917,215,917,0.4059662072532121
215-918,215,918,0.33972004019995183
215-919,215,919,0.2754934372168055
215-920,215,920,0.3008861857735271
215-922,215,922,0.12389101048338826
215-923,215,923,0.037451043082806335
215-924,215,924,0.011018587666928393
215-925,215,925,0.02981017348883102
215-926,215,926,0.10035609537854949
215-927,215,927,0.24286602911923846
215-929,215,929,0.3322997076646035
216-901,216,901,0.1928473188715064
216-903,216,903,0.22938332849650983
216-904,216,904,0.12325147092655145
216-905,216,905,0.08963984011110046
216-906,216,906,0.07092597554791705
216-907,216,907,0.14323660351023296
216-909,216,909,0.23967182446581173
216-910,216,910,0.20933477105361287
216-911,216,911,0.1413243477100595
216-912,216,912,0.16607635503410578
216-913,216,913,0.2377179578160453
216-914,216,914,0.16249542141954426
216-915,216,915,0.14669346260951102
216-916,216,916,0.3017267728426933
216-918,216,918,0.27071189453139366
216-919,216,919,0.28159006262516034
216-921,216,921,0.3630561625777592
216-922,216,922,0.23880950673733675
216-923,216,923,0.10923179594705534
216-924,216,924,0.0440780352850369
216-925,216,925,0.10309798719840532
216-926,216,926,0.2169771222548137
216-928,216,928,0.270857915458494
216-929,216,929,0.23486141121618073
216-930,216,930,0.2069365985503328
217-901,217,901,0.1407227354713933
217-902,217,902,0.24721704112309964
217-903,217,903,0.20417435834842995
217-904,217,904,0.2053733681310131
217-905,217,905,0.26525186488212166
217-906,217,906,0.19275431019636968
217-907,217,907,0.15395590495208805
217-908,217,908,0.1778778358720397
217-909,217,909,0.13654216337047004
217-910,217,910,0.07579168901191884
217-911,217,911,0.041475972282134996
217-912,217,912,0.060673309898213346
217-913,217,913,0.09146037542178898
217-914,217,914,0.06069396551550392
217-915,217,915,0.05203167211733824
217-916,217,916,0.13052261667560522
217-917,217,917,0.1873025445569905
217-918,217,918,0.1361530968946262
217-919,217,919,0.1561429676133786
217-920,217,920,0.2541243404762347
217-921,217,921,0.2966817289099534
217-923,217,923,0.1773434294127041
217-924,217,924,0.08927079945194168
217-925,217,925,0.16667149264533324
217-927,217,927,0.22583018181098566
217-928,217,928,0.15483439227673929
217-929,217,929,0.18476389424217393
217-930,217,930,0.20072718168550135
218-901,218,901,0.14275082291787639
218-902,218,902,0.2909123658376562
218-903,218,903,0.3191957211559787
218-904,218,904,0.36529621474566637
218-906,218,906,0.35733868349422876
218-907,218,907,0.2566569636395075
218-908,218,908,0.21281497752320166
218-909,218,909,0.17119482904896788
218-910,218,910,0.0892428891059825
218-911,218,911,0.04407871487138347
218-912,218,912,0.11070521537583736
218-913,218,913,0.1795497330512318
218-914,218,914,0.10961555234862236
218-915,218,915,0.03082247206042372
218-916,218,916,0.026904621348664875
218-917,218,917,0.03913282143090075
218-918,218,918,0.029271553636022848
218-919,218,919,0.035277201081166006
218-920,218,920,0.06917352899025918
218-921,218,921,0.12864711270135645
218-922,218,922,0.19121778884268
218-923,218,923,0.17781795612433296
218-924,218,924,0.1469591635181166
218-925,218,925,0.1490872911921993
218-926,218,926,0.16493254840929797
218-927,218,927,0.11689350489649558
218-928,218,928,0.1262218295984577
219-901,219,901,0.2430605750872995
219-904,219,904,0.3356903042845754
219-905,219,905,0.32199835100295626
219-906,219,906,0.32276087369767903
219-908,219,908,0.299999388509962
219-910,219,910,0.13568883113220814
219-911,219,911,0.06807368513836223
219-912,219,912,0.17768015389753475
219-914,219,914,0.1774218432138554
219-915,219,915,0.04344553301200182
219-916,219,916,0.009272971706424474
219-917,219,917,0.007101003022602201
219-918,219,918,0.004495275375713116
219-919,219,919,0.0036291640912967404
219-920,219,920,0.009979535925626204
219-921,219,921,0.0408992223538033
219-922,219,922,0.12613891718654385
219-923,219,923,0.22828722482728292
219-925,219,925,0.1261948708653105
219-926,219,926,0.05492787066292687
219-927,219,927,0.033476336652663335
219-928,219,928,0.08664831005453215
219-929,219,929,0.27362713753389
220-901,220,901,0.36215531213770374
220-902,220,902,0.4505535649943847
220-903,220,903,0.32644969714566474
220-904,220,904,0.16036642967087647
220-905,220,905,0.10452176841579963
220-906,220,906,0.14003202935235426
220-907,220,907,0.19153100354017064
220-908,220,908,0.17960318100793074
220-909,220,909,0.15159391313155673
220-910,220,910,0.08205566352446886
220-911,220,911,0.04124138413110648
220-912,220,912,0.108155046222724
220-913,220,913,0.18089765749260492
220-914,220,914,0.13205407478446218
220-915,220,915,0.07112939388550138
220-916,220,916,0.052615542215145174
220-917,220,917,0.04748422254068826
220-918,220,918,0.02581741976575193
220-919,220,919,0.005833779923246035
220-920,220,920,0.0031286161633056887
220-921,220,921,0.02878228248351184
220-922,220,922,0.13144607955743576
220-924,220,924,0.2074846718583794
220-925,220,925,0.08243435406215241
220-926,220,926,0.017220937940347937
220-927,220,927,0.0064027876770488615
220-928,220,928,0.03299669499387165
220-929,220,929,0.12542487170436367
220-930,220,930,0.19419940579144837
221-903,221,903,0.19554886207484107
221-904,221,904,0.08187688255691725
221-905,221,905,0.06676075063353507
221-906,221,906,0.0578771543839406
221-907,221,907,0.05063753619430682
221-908,221,908,0.04195236335005416
221-909,221,909,0.03417745800128929
221-910,221,910,0.018342654128997306
221-911,221,911,0.009263948608566526
221-912,221,912,0.026135989879226478
221-913,221,913,0.06482331673914757
221-914,221,914,0.14079751484586414
221-915,221,915,0.2202221777040399
221-916,221,916,0.22880514849163044
221-917,221,917,0.21251089882821836
221-918,221,918,0.115413448133921
221-919,221,919,0.025390809354149734
221-920,221,920,0.0034198146493339145
221-921,221,921,0.016163706939235762
221-922,221,922,0.07346960332497281
221-923,221,923,0.1286683559811676
221-924,221,924,0.09076405046445896
221-925,221,925,0.028031179276219766
221-926,221,926,0.0041462464942245755
221-927,221,927,0.0013111034455230933
221-928,221,928,0.010848673092315356
221-929,221,929,0.04665543903358499
221-930,221,930,0.07584840838964894
222-901,222,901,0.2519182805158759
222-902,222,902,0.21666370129147133
222-903,222,903,0.11703848851489411
222-904,222,904,0.15392757663451223
222-905,222,905,0.2314890656774554
222-906,222,906,0.15589810155007058
222-907,222,907,0.06285163985750014
222-908,222,908,0.024887214615546393
222-909,222,909,0.008079678451284506
222-910,222,910,0.002162590252205851
222-911,222,911,0.0009114030534108758
222-912,222,912,0.005776807804270633
222-913,222,913,0.049645771673597294
222-914,222,914,0.21321800275864813
222-916,222,916,0.3967064425174117
222-918,222,918,0.19092577529584726
222-919,222,919,0.042019397096587974
222-920,222,920,0.004769393196120109
222-921,222,921,0.00628518088106071
222-922,222,922,0.019072965355748223
222-923,222,923,0.028562702429521865
222-924,222,924,0.017748394701380066
222-925,222,925,0.004626614506639497
222-926,222,926,0.0008908130637793406
222-927,222,927,0.0029475002408939476
222-928,222,928,0.02460353631275476
222-929,222,929,0.10383513736686102
222-930,222,930,0.16966677821930284
223-901,223,901,0.05597147631371781
223-902,223,902,0.051151600876544516
223-903,223,903,0.06891367417869913
223-904,223,904,0.23043499283564517
223-906,223,906,0.3044195305251361
223-907,223,907,0.19162243198611395
223-908,223,908,0.10926773910463218
223-909,223,909,0.03614323768667515
223-910,223,910,0.006223112549234607
223-911,223,911,0.0006864779326577816
223-912,223,912,0.0038731643709204256
223-913,223,913,0.04648900505869392
223-914,223,914,0.21220494812068458
223-915,223,915,0.382591745903815
223-916,223,916,0.34806404065927443
223-917,223,917,0.2501323297286835
223-918,223,918,0.12111195403839971
223-919,223,919,0.028034865916651164
223-920,223,920,0.01498714805275244
223-921,223,921,0.03263497811654795
223-922,223,922,0.03910313720894945
223-923,223,923,0.02168653013485715
223-924,223,924,0.005887100529643793
223-925,223,925,0.0029753322656007127
223-926,223,926,0.0062299659010711765
223-927,223,927,0.017210647264475278
223-928,223,928,0.05912416476208234
223-929,223,929,0.18222560805070004
224-901,224,901,0.006374928898741427
224-902,224,902,0.009074769355211582
224-903,224,903,0.033747846001235975
224-904,224,904,0.13983436011583059
224-905,224,905,0.25470047233865223
224-906,224,906,0.27808311261405355
224-908,224,908,0.2685092723396614
224-909,224,909,0.12480936888207621
224-910,224,910,0.030382535869343145
224-911,224,911,0.003985938055835973
224-912,224,912,0.0036795611781511224
224-913,224,913,0.04134414263684013
224-914,224,914,0.19625847969070578
224-916,224,916,0.3317376456519167
224-917,224,917,0.15915900746759146
224-918,224,918,0.046652042364340535
224-919,224,919,0.01757351658981786
224-920,224,920,0.05822182197643208
224-921,224,921,0.14470753530235958
224-922,224,922,0.1694712653400469
224-923,224,923,0.08787099234619844
224-924,224,924,0.024048953620628574
224-925,224,925,0.028209472338904848
224-926,224,926,0.054293852709950505
224-927,224,927,0.08432391471722821
224-928,224,928,0.14207467387034342
224-929,224,929,0.20399607149624688
224-930,224,930,0.20962522377649911
225-901,225,901,0.023531885551943646
225-902,225,902,0.035294130960841594
225-903,225,903,0.027025219087593477
225-904,225,904,0.036415331921580175
225-905,225,905,0.06986421091779553
225-906,225,906,0.13608859681236127
225-907,225,907,0.27549410577543365
225-909,225,909,0.23401282174521304
225-910,225,910,0.08222505141164099
225-911,225,911,0.01651023654489795
225-912,225,912,0.007326316317517433
225-913,225,913,0.026308843921852374
225-914,225,914,0.1241903574371736
225-915,225,915,0.28511118226908555
225-917,225,917,0.15265724273504278
225-918,225,918,0.03367474495020183
225-919,225,919,0.02007969321320255
225-920,225,920,0.09535125702547297
225-923,225,923,0.14612078658572675
225-924,225,924,0.05595818337107143
225-925,225,925,0.11965444930108114
225-926,225,926,0.20995326189544755
225-927,225,927,0.22162427869398915
225-929,225,929,0.3361923564041119
225-930,225,930,0.19808643030648213
226-901,226,901,0.1337633705895203
226-902,226,902,0.1727800493584035
226-903,226,903,0.09467170375235148
226-904,226,904,0.022990507938631347
226-905,226,905,0.011381750838176616
226-906,226,906,0.04365620651086399
226-907,226,907,0.15235091681338842
226-908,226,908,0.28784532124040363
226-910,226,910,0.1349033553340398
226-911,226,911,0.058617033877356485
226-912,226,912,0.0574707975369601
226-913,226,913,0.039524623035721955
226-914,226,914,0.04557116685723667
226-915,226,915,0.11254527571519295
226-916,226,916,0.14887953079212413
226-917,226,917,0.08243726448487698
226-918,226,918,0.018945947166356853
226-919,226,919,0.013649088400278162
226-920,226,920,0.06072293568161181
226-921,226,921,0.1465085214475487
226-922,226,922,0.16997401909841264
226-923,226,923,0.09124816706819998
226-924,226,924,0.06274144363199052
226-925,226,925,0.19708397488228466
226-927,226,927,0.27650236293359454
226-930,226,930,0.24836015881848744
227-901,227,901,0.3504702486409815
227-903,227,903,0.17275106619812816
227-904,227,904,0.03478087364833762
227-905,227,905,0.00524028032708705
227-906,227,906,0.0281028865511726
227-907,227,907,0.1354054113776626
227-908,227,908,0.28374635173226503
227-910,227,910,0.15753145270889224
227-911,227,911,0.17391079640203339
227-912,227,912,0.24875164530061764
227-913,227,913,0.15046251637572694
227-914,227,914,0.03897308398578263
227-915,227,915,0.022872671458040714
227-916,227,916,0.03036046427379402
227-917,227,917,0.01811145283255316
227-918,227,918,0.008948601156543253
227-919,227,919,0.024602081867692634
227-920,227,920,0.049567816328134846
227-921,227,921,0.055324285417300285
227-922,227,922,0.04384402869292208
227-923,227,923,0.02684094461256523
227-924,227,924,0.05348897783551278
227-925,227,925,0.166867563312868
227-926,227,926,0.24351773433972096
227-927,227,927,0.1696086889557281
227-928,227,928,0.1724913482982624
227-929,227,929,0.23946453838799886
227-930,227,930,0.14449551795092525
228-902,228,902,0.3504702204051782
228-903,228,903,0.1337617069184183
228-904,228,904,0.023472924336220388
228-905,228,905,0.004878723762026213
228-906,228,906,0.03890967250430213
228-907,228,907,0.1802364411819496
228-909,228,909,0.24736510824285973
228-910,228,910,0.13710777595932636
228-911,228,911,0.25984591202736024
228-913,228,913,0.2469019148455737
228-914,228,914,0.055446144024650076
228-915,228,915,0.006044348652689264
228-916,228,916,0.0026597047030921415
228-917,228,917,0.0033772351357114726
228-918,228,918,0.02271350582069601
228-919,228,919,0.10150162671446047
228-920,228,920,0.17379799562037498
228-921,228,921,0.11699020800659457
228-922,228,922,0.036030831131076704
228-923,228,923,0.026851577196355433
228-924,228,924,0.11199525258484234
228-925,228,925,0.25343314478696627
228-926,228,926,0.2687641203473948
228-927,228,927,0.13507101744533792
228-928,228,928,0.056430843194519596
228-929,228,929,0.05607489798049804
228-930,228,930,0.034780624155697104
229-901,229,901,0.22516845710036548
229-902,229,902,0.1570109545927811
229-903,229,903,0.047432051285229135
229-904,229,904,0.0067548590118060685
229-905,229,905,0.003587192645032466
229-906,229,906,0.03859403759353366
229-907,229,907,0.17412221717765472
229-908,229,908,0.2926981354369454
229-909,229,909,0.1900680247349246
229-910,229,910,0.08304862359620825
229-911,229,911,0.1578206179808746
229-912,229,912,0.24861242097205077
229-913,229,913,0.15003265841809346
229-914,229,914,0.033483890343902326
229-915,229,915,0.00332246811946901
229-916,229,916,0.002651719457456233
229-917,229,917,0.0073621755291322834
229-918,229,918,0.04390326149949476
229-919,229,919,0.19229214834762245
229-921,229,921,0.25027704509957466
229-922,229,922,0.0844820971912375
229-923,229,923,0.04706381938030202
229-924,229,924,0.17557000895513425
229-927,229,927,0.1767353648714563
229-928,229,928,0.05232439830249905
229-929,229,929,0.04184702542611709
229-930,229,930,0.038520988208784475
230-901,230,901,0.047475972876085605
230-902,230,902,0.030474439812784707
230-903,230,903,0.007820034295550012
230-904,230,904,0.0009547708051637154
230-905,230,905,0.0028550316612610685
230-906,230,906,0.034245238730810035
230-907,230,907,0.15373796287027314
230-909,230,909,0.16916148799726727
230-910,230,910,0.07587770440232809
230-911,230,911,0.07373786304432321
230-912,230,912,0.07384294115365937
230-913,230,913,0.03726003050863564
230-914,230,914,0.00829412386734523
230-915,230,915,0.007137403890178958
230-916,230,916,0.029321502377502664
230-917,230,917,0.051758161244452684
230-918,230,918,0.07415685916258638
230-919,230,919,0.21755558439213812
230-920,230,920,0.39118164734477623
230-922,230,922,0.11291129960080534
230-923,230,923,0.03958648924823055
230-924,230,924,0.10704083218906843
230-925,230,925,0.22773990459299548
230-926,230,926,0.22732951403978754
230-927,230,927,0.11911938213868656
230-928,230,928,0.09768573089700766
230-929,230,929,0.16863822667647999
230-930,230,930,0.16678370774185738
231-901,231,901,0.00383759862724116
231-902,231,902,0.002471626814222392
231-903,231,903,0.0007366219977436281
231-904,231,904,0.00020615992070479493
231-905,231,905,0.0015344100444116843
231-906,231,906,0.018398261764372807
231-907,231,907,0.08322800038030966
231-908,231,908,0.1475288186182057
231-909,231,909,0.14550757457200453
231-910,231,910,0.16933216527009326
231-911,231,911,0.17176927240956869
